fips,data
19001,-11.1399524119
19003,-13.8073016744
19005,21.5849563465
19007,5.71551353674
19009,10.6227106227
19011,27.0791905486
19013,4.10162557864
19015,10.4992754578
19017,32.6630506681
19019,3.98838118646
19021,13.0305084746
19023,7.01917130489
19025,16.0163265306
19027,46.1589995534
19029,-10.0281621158
19031,13.3751166822
19033,11.9186856029
19035,23.2098403866
19037,28.7782932659
19039,6.95158236408
19041,11.6768499661
19043,33.6631814787
19045,23.7158889262
19047,36.9501090163
19049,-3.07221403469
19051,19.5502810743
19053,15.6698341718
19055,-1.63192376415
19057,31.5029919043
19059,3.36806396898
19061,61.550695825
19063,3.12873178887
19065,14.6764946765
19067,2.2655360081
19069,21.8918379565
19071,17.8856973645
19073,-6.30894990568
19075,7.82331027142
19077,-6.98536223828
19079,25.751711819
19081,4.02476780186
19083,16.9376693767
19085,27.6567780698
19087,9.42651824715
19089,22.7543944525
19091,12.7745405648
19093,30.7466442953
19095,19.9225681562
19097,28.0965947633
19099,5.83153347732
19101,9.27868323382
19103,24.1517558839
19105,15.6036304861
19107,21.5350310996
19109,32.4011361154
19111,21.6755319149
19113,4.4768379811
19115,9.04623631896
19117,8.6940015186
19119,18.5752743839
19121,-7.69802900707
19123,2.61896801516
19125,23.7704918033
19127,-2.59390264443
19129,7.55102040816
19131,10.7255520505
19133,29.5738995922
19135,16.5628435324
19137,-2.9103264884
19139,2.62234842158
19141,9.8595505618
19143,22.6612434631
19145,-13.6764541699
19147,19.8519515478
19149,39.4464016105
19151,30.4280155642
19153,-0.943101206445
19155,24.8111236136
19157,4.22352176738
19159,-4.75958018062
19161,2.87465343645
19163,17.2837388052
19165,23.3186328556
19167,9.00842514582
19169,-10.5987423676
19171,21.7133833399
19173,-6.5445026178
19175,3.15852205006
19177,12.0297643654
19179,15.5606262281
19181,-13.2384040603
19183,5.83591767691
19185,10.2913929594
19187,17.2591163773
19189,8.03123257111
19191,33.2214765101
19193,30.9161986565
19195,15.8321273517
19197,14.6510981373
