fips,data
19001,-19.1390134529
19003,-15.6031672101
19005,-25.0650026001
19007,-0.291423813489
19009,6.16808018504
19011,4.66536113351
19013,5.25724976614
19015,7.89677920062
19017,-20.1140839332
19019,-10.341498733
19021,10.8623446918
19023,-28.9908551259
19025,4.21882243857
19027,7.92090025128
19029,-27.6088542934
19031,-25.2783964365
19033,5.02509663647
19035,12.6312631263
19037,0.13519603425
19039,-15.2595936795
19041,14.3796992481
19043,-12.1536905966
19045,-15.1760673107
19047,-9.74906259014
19049,-1.49791429655
19051,4.63678516229
19053,4.64315012305
19055,-30.0955414013
19057,-10.9850068694
19059,10.8133086876
19061,13.5977696109
19063,-1.4017769003
19065,-13.5051279841
19067,-19.048177236
19069,-2.66875981162
19071,-5.63504681152
19073,-7.10837356418
19075,-16.962559325
19077,-17.7693208431
19079,5.5751765893
19081,-2.82271944923
19083,-5.32665604371
19085,-8.72125319409
19087,-28.5059811657
19089,1.63217230355
19091,5.99331892317
19093,-4.0320784139
19095,-9.0214516603
19097,-7.40199335548
19099,5.18103317679
19101,-18.2562076749
19103,16.7433871522
19105,-2.00864480041
19107,-6.83363148479
19109,6.87481236866
19111,-5.35816948373
19113,-2.21426867096
19115,-17.2975352113
19117,-9.37836866691
19119,-16.1113454239
19121,-18.3220829315
19123,-4.16005080978
19125,16.3849035913
19127,-10.9866367928
19129,-21.9475372712
19131,-8.73918208043
19133,5.80988380232
19135,10.9443183802
19137,-25.0832072617
19139,-15.9952405235
19141,-3.31914893617
19143,-4.2315042315
19145,-32.0678685048
19147,16.3699936427
19149,-20.8390332877
19151,15.7243512631
19153,8.79208912254
19155,-7.9340017368
19157,-1.25368731563
19159,-22.639011474
19161,-1.81659642494
19163,1.04469753651
19165,-5.29446757882
19167,-27.9082120472
19169,-4.01891252955
19171,3.14732573856
19173,-26.878897276
19175,-21.26870795
19177,-22.459784158
19179,13.8354328598
19181,-11.6036854053
19183,-19.6465938154
19185,-1.77829483131
19187,15.2041144327
19189,-7.07947895035
19191,-8.10187611361
19193,7.28980917148
19195,4.76824129519
19197,5.87195352949
