fips,data
1001,8.08803550403
1003,-2.54550526536
1005,39.7638851623
1007,36.6683682151
1009,15.4492566257
1011,57.4478067089
1013,32.1329639889
1015,35.3890078515
1017,26.6924564797
1019,48.1751824818
1021,22.4164566225
1023,51.9320741639
1025,20.5476402493
1027,36.6396292005
1029,40
1031,23.9054128949
1033,46.4860955887
1035,43.4427785158
1037,35.6958096223
1039,25.3342778712
1041,37.9789379341
1043,16.654019551
1045,12.4224806202
1047,28.6782712291
1049,23.6339538526
1051,-0.482336070916
1053,23.1725146199
1055,41.3556116015
1057,35.5233853007
1059,38.9742987912
1061,33.5634829306
1063,68.9795918367
1065,41.3006597549
1067,46.6930693069
1069,9.73612374886
1071,44.749464231
1073,9.31565558944
1075,31.1620426216
1077,42.0566877489
1079,58.5667423669
1081,10.6758792665
1083,32.9017571317
1085,51.9249278152
1087,76.444640494
1089,19.9320110208
1091,35.1683523236
1093,41.6273471353
1095,27.5508469775
1097,13.0916265354
1099,25.1513019001
1101,11.0440644041
1103,18.6275511942
1105,47.9684908789
1107,34.4112363221
1109,37.8313253012
1111,32.4834090115
1113,50.0246669956
1117,-19.553967883
1115,4.99503334752
1119,59.9774732495
1121,16.2569560754
1123,28.1760331212
1125,26.4958584144
1127,37.6086646715
1129,42.2721268164
1131,47.1970321517
1133,9.19464560018
