fips,X
1001,1.313344677189065
1003,6.79931684839228
1005,-1.245304747612465
1007,0.1567779429652489
1009,8.60580051779543
1011,-1.886792452830193
1013,-1.604329142129558
1015,0.1717668839947493
1017,-1.991167027602145
1019,8.508919161559788
1021,-1.01443019468708
1023,-0.779220779220779
1025,-0.4954265138032383
1027,40.21866458414681
1029,33.74368166338053
1031,-0.2753077446643886
1033,8.441209813993197
1035,-1.495382405284275
1037,2.901704182586187
1039,-10.02048543638192
1041,-0.1270610055068317
1043,16.23096611706117
1045,-0.1569510253376336
1047,-1.146164931816998
1049,5.286875496502489
1051,0.7458707452749138
1053,-1.646145471320025
1055,-4.388765018390572
1057,-4.255208767910716
1059,24.36826357882282
1061,-3.338850428642431
1063,0.5903436643474578
1065,-0.8824993860580008
1067,-0.2391784739373435
1069,-2.903574980984132
1071,25.31348499964137
1073,2.924629916476391
1075,0.4794770454701904
1077,2.682318296369559
1079,0.6569759966029807
1081,-1.779487580765021
1083,-0.0983134854916301
1085,-2.776787546855928
1087,-1.031791796409493
1089,-0.006642847871034974
1091,-0.4670838786069993
1093,19.09692490833203
1095,1.091935352551729
1097,4.604888690039687
1099,-0.2869755334605628
1101,-2.850434983841467
1103,1.259077088018699
1105,-0.1109985979124417
1107,-1.084105331480885
1109,-0.3966586752561625
1111,6.702356965744698
1113,-1.12681797091642
1117,34.80742455672941
1115,30.58463413987756
1119,-0.7733765781966611
1121,7.196420729029427
1123,0.2750061616480366
1125,-6.152498677948174
1127,-1.02359269641083
1129,-2.61992327568359
1131,0.6855184233076272
1133,12.89042934706389
