fips,data
19001,-5.7650862069
19003,-2.45298446443
19005,-9.662027833
19007,-1.69125584743
19009,-1.46683673469
19011,4.05854956753
19013,4.72388882086
19015,6.21280647465
19017,-22.4451578384
19019,7.82706979373
19021,-4.31654676259
19023,-29.8175255665
19025,-6.80111564042
19027,28.323699422
19029,-28.0013819312
19031,-6.49204864359
19033,12.274225445
19035,1.04926195981
19037,6.4275639734
19039,4.21865715983
19041,-6.47160068847
19043,4.92778249788
19045,16.9257234134
19047,-0.133689839572
19049,6.39745418633
19051,7.66813324953
19053,2.82603059373
19055,-1.65188662841
19057,12.2045419435
19059,-3.98460057748
19061,37.7026588846
19063,-4.38188494492
19065,3.08129140814
19067,6.9515089861
19069,-10.3533481591
19071,-4.98209052426
19073,-2.66479663394
19075,-27.5063184499
19077,-6.0314480169
19079,-10.6741573034
19081,-7.74758589715
19083,-7.23643169058
19085,3.53777777778
19087,-13.7254901961
19089,8.49290380716
19091,-9.272467903
19093,-8.71391076115
19095,-5.28700906344
19097,20.8621521634
19099,8.99425533739
19101,-21.4142761841
19103,25.9658580413
19105,13.6976373387
19107,-2.97855440826
19109,7.28110599078
19111,11.8129818453
19113,27.8007145693
19115,-17.9104477612
19117,0.944444444444
19119,-25.8890823178
19121,0.208246563932
19123,-7.31974278287
19125,5.57142857143
19127,-2.25912030015
19129,-19.3707587909
19131,-1.23169881478
19133,2.36146831892
19135,5.30557421088
19137,-30.8721735118
19139,-22.1851093632
19141,-17.2773109244
19143,-11.7834394904
19145,-27.4804177546
19147,12.2491349481
19149,-7.34218369006
19151,0.896860986547
19153,18.1142053446
19155,0.0331298215722
19157,2.79582892549
19159,-23.4681117132
19161,-6.94471015879
19163,0.39745031871
19165,1.23833111069
19167,-45.3333333333
19169,10.6682400245
19171,-1.31097560976
19173,-14.218487395
19175,-4.79402553602
19177,-20.0301772916
19179,12.5289256198
19181,7.85599140247
19183,-15.3555219365
19185,-13.987473904
19187,6.80464984406
19189,-10.4840370752
19191,3.2825506518
19193,6.63762088656
19195,10.8538350217
19197,2.12929215423
