fips,data
19001,-28.7101248266
19003,-24.6744104189
19005,-28.5521784698
19007,-10.0565307944
19009,-19.6163069544
19011,-10.4474196132
19013,-12.1625031542
19015,-1.76622345704
19017,-33.7139956858
19019,-11.7482687401
19021,-33.8141603558
19023,-45.3755830787
19025,-21.3561691716
19027,12.3377411137
19029,-44.1037078338
19031,-31.2112676056
19033,-12.4376039933
19035,-24.0865654862
19037,-6.9803677158
19039,-11.0034974442
19041,-24.9263406011
19043,-12.430117759
19045,-14.8437870384
19047,-21.3493120284
19049,-3.45536047815
19051,-1.70597089814
19053,-7.15648854962
19055,-13.7260273973
19057,3.60555350261
19059,-24.5998160074
19061,27.9643424106
19063,-28.3095723014
19065,-20.493204932
19067,-23.0631552033
19069,-37.1024734982
19071,-20.0705112062
19073,-26.1242845462
19075,-39.0209349913
19077,-22.8818443804
19079,-19.6118627853
19081,-26.1487359291
19083,-23.4096052301
19085,-22.0906363493
19087,-32.4395300622
19089,-7.56052141527
19091,-22.0991253644
19093,-24.1820418204
19095,-24.2508495521
19097,-3.95104429959
19099,-6.13787889202
19101,-29.6202531646
19103,4.55600342006
19105,-10.7641948886
19107,-10.2243589744
19109,-7.67260697898
19111,-7.24139972763
19113,-3.81139619026
19115,-22.5304136253
19117,-8.53907134768
19119,-48.019431988
19121,-18.0722891566
19123,-21.3630105553
19125,-8.79247456326
19127,-15.5345540461
19129,-44.5521153392
19131,-25.3299120235
19133,-12.7133269415
19135,-0.302114803625
19137,-37.5431672422
19139,-29.0095113152
19141,-40.6661294655
19143,-29.1945410757
19145,-46.4616886286
19147,-3.07692307692
19149,-29.2984568239
19151,-11.8892508143
19153,1.22901062777
19155,-26.2048306981
19157,-16.0711931444
19159,-23.1426692965
19161,-27.8129566488
19163,-27.7463797073
19165,-21.9056663501
19167,-60.3527217229
19169,-17.8935039193
19171,-11.0904440828
19173,-31.3261648746
19175,-24.1018234338
19177,-24.3398392652
19179,6.13440551407
19181,-7.33850612321
19183,-29.0391554189
19185,-19.8042870457
19187,-2.58171618295
19189,-25.4887762491
19191,-18.1078914214
19193,-8.97275169502
19195,-12.027833002
19197,-19.057317428
