fips,data
19001,-22.0556745182
19003,-24.0406690718
19005,-28.7195024717
19007,-20.4840613932
19009,-27.0047464402
19011,-11.5510161104
19013,-15.1638409488
19015,-9.56044927921
19017,-28.9819463733
19019,-12.8646473678
19021,-24.6002190581
19023,-33.1092974876
19025,-17.4261874198
19027,-4.42754919499
19029,-45.7279370433
19031,-28.8766965059
19033,-17.2867343104
19035,-22.6298875201
19037,-10.3579254931
19039,-7.03043022036
19041,-28.0347212803
19043,-21.8393427659
19045,-15.3073023214
19047,-18.5959271168
19049,-7.86696230599
19051,-5.92808551992
19053,-15.9478885894
19055,-23.0214901557
19057,-12.7280418804
19059,-27.1514342895
19061,-0.669604532708
19063,-31.9069069069
19065,-24.0027275827
19067,-19.5422316208
19069,-32.1268589858
19071,-31.5025906736
19073,-21.5106732348
19075,-18.9665841584
19077,-19.9457259159
19079,-23.2671991755
19081,-21.6407832546
19083,-20.217155266
19085,-28.7284144427
19087,-37.1132686084
19089,-13.0743369443
19091,-22.7830354013
19093,-25.8337247534
19095,-21.8894352556
19097,-15.6961418644
19099,-10.6757096207
19101,-30.1935856689
19103,-11.5668488366
19105,-17.69517623
19107,-14.0673736744
19109,-17.9365549956
19111,-18.2002902758
19113,-12.3040002356
19115,-27.3337810611
19117,-15.8236057069
19119,-45.8292825199
19121,-17.0850767085
19123,-26.1158397343
19125,-16.3121862163
19127,-16.8209787797
19129,-44.9849332759
19131,-21.9944405837
19133,-12.6948775056
19135,-9.83284169125
19137,-49.3150684932
19139,-28.9701346573
19141,-37.809774332
19143,-25.3963678293
19145,-55.789210164
19147,-12.9459052085
19149,-20.1442354546
19151,-13.927368027
19153,-9.12326510312
19155,-38.4988770557
19157,-15.9320422954
19159,-32.8988206083
19161,-23.5912729556
19163,-18.4000553854
19165,-28.6389413989
19167,-52.7962368401
19169,-23.651724025
19171,-5.44868102753
19173,-36.8243243243
19175,-26.1756569848
19177,-25.1826869028
19179,-3.34083434308
19181,-12.199408804
19183,-30.5129829006
19185,-27.1526303373
19187,-7.58402611312
19189,-30.959987829
19191,-24.5531329798
19193,-17.5291235438
19195,-13.5736537606
19197,-23.2664756447
