fips,data
19001,-3.77306527128
19003,-6.26843657817
19005,-14.216950318
19007,-3.22580645161
19009,0.823810789264
19011,7.12620712621
19013,15.6108266277
19015,7.84793241441
19017,-3.73967945605
19019,8.29375228352
19021,-7.56273633551
19023,-14.0955837871
19025,-2.3930657622
19027,30.8327263899
19029,-30.3538175047
19031,-1.41959506633
19033,5.10057471264
19035,-5.85782780905
19037,11.4144343969
19039,3.63689263893
19041,-5.9549046059
19043,6.46427636744
19045,-0.0420934474533
19047,6.06267029973
19049,10.3084415584
19051,13.8999205719
19053,10.5835806133
19055,-3.31391114348
19057,14.0912672828
19059,0.520833333333
19061,34.988877287
19063,-9.5566078347
19065,-2.68773791671
19067,-8.83806038426
19069,-8.68668347467
19071,-7.94886047804
19073,-0.0455580865604
19075,-18.8932806324
19077,0.58227302135
19079,1.12653061224
19081,-7.76649746193
19083,-10.0102145046
19085,-9.07016543069
19087,-18.5185185185
19089,1.5497869043
19091,-8.90464933018
19093,11.0861001688
19095,-1.60148975791
19097,2.98284862043
19099,7.53012048193
19101,-12.6177795985
19103,25.8204598847
19105,5.21296884933
19107,2.73466371027
19109,3.37254901961
19111,6.69905771496
19113,21.7485758424
19115,-10.5738233398
19117,4.20086914534
19119,-36.6238317757
19121,1.35162396611
19123,-4.30857611818
19125,9.7721400047
19127,-2.84090909091
19129,-32.1843387036
19131,-11.2062452783
19133,1.87232122716
19135,4.11031556616
19137,-29.3188548865
19139,-15.003827507
19141,-20.5877208326
19143,-10.2201774565
19145,-36.645537091
19147,7.50538898687
19149,-9.85915492958
19151,7.01232469188
19153,28.7000074384
19155,-14.6075085324
19157,7.85123966942
19159,-6.3672922252
19161,-7.53572127618
19163,-3.5248964751
19165,-1.30819545979
19167,-44.8084910014
19169,0.947119179163
19171,7.78577138289
19173,-11.704970604
19175,-0.92575785079
19177,-8.50661625709
19179,24.0943502471
19181,15.5499367889
19183,-11.1191860465
19185,-10.2679755903
19187,12.9594337054
19189,-21.2510024058
19191,-4.50220139185
19193,9.00694353465
19195,-0.0847697089573
19197,-7.02908587258
