fips,data
19001,-24.1017964072
19003,-17.6420333191
19005,-23.1463878327
19007,-18.4924414993
19009,-15.9591971043
19011,0.361842105263
19013,-7.40101353233
19015,-6.32873869868
19017,-23.5563380282
19019,-9.70220941402
19021,-17.8091872792
19023,-34.4294003868
19025,-18.5592521309
19027,1.23171670516
19029,-32.8174123337
19031,-17.365532382
19033,-10.4288939052
19035,-15.3576129882
19037,-6.93664795509
19039,-6.21814475025
19041,-21.1428571429
19043,-8.43530755425
19045,-9.63716514073
19047,-19.4543546695
19049,-9.03355319759
19051,0.4995004995
19053,-7.89473684211
19055,-16.9849654612
19057,7.7344791821
19059,-16.3395225464
19061,4.94452484322
19063,-26.9361541368
19065,-20.1146679408
19067,-13.6035313002
19069,-28.5288862418
19071,-19.3700787402
19073,-19.4248826291
19075,-31.6989458201
19077,-16.9746943418
19079,-16.4082947453
19081,-20.0333889816
19083,-14.9712740791
19085,-9.49673615498
19087,-25.8688865765
19089,-7.24487146196
19091,-25.323068463
19093,-21.8840115348
19095,-6.23877917415
19097,-13.7359879538
19099,-7.11064197294
19101,-31.0989512084
19103,14.8961296903
19105,-3.55497037525
19107,-5.13833992095
19109,-8.63022113022
19111,-5.93511735685
19113,3.26623116918
19115,-17.6757132916
19117,-14.1636141636
19119,-39.4096659098
19121,-17.3166926677
19123,-20.118435406
19125,-7.18277225024
19127,-12.3068224651
19129,-38.0714560123
19131,-21.888185654
19133,-7.78378378378
19135,-2.14067278287
19137,-36.6586216144
19139,-21.8613537118
19141,-32.3868677906
19143,-17.5797219951
19145,-46.8643655809
19147,0.488042947779
19149,-20.9141274238
19151,-15.1597552685
19153,-5.17872257308
19155,-23.1604259705
19157,-12.9665664249
19159,-24.6031746032
19161,-23.195329087
19163,-20.7348523117
19165,-12.7288028614
19167,-49.8832257178
19169,-9.74641393443
19171,-7.27848101266
19173,-27.7855153203
19175,-23.170116103
19177,-23.6768802228
19179,5.26739043024
19181,-11.2078059072
19183,-24.1658240647
19185,-9.99654098928
19187,-6.20517617711
19189,-16.149068323
19191,-15.2575315841
19193,-12.2069897664
19195,-10.251450677
19197,-19.5396899953
