fips,data
1001,-36.9544965962
1003,-53.4636736664
1005,7.77152051488
1007,-19.3053016453
1009,-27.4058127018
1011,43.1245965139
1013,-6.38610947616
1015,-19.3333333333
1017,-4.07475823101
1019,-5.15844820236
1021,-31.9455962846
1023,13.0576492157
1025,-8.51958397876
1027,-20.6170523244
1029,-30.5862153544
1031,-31.2158054711
1033,5.71264441182
1035,6.55311095339
1037,11.3220652929
1039,-27.9175184428
1041,-17.1721885208
1043,-22.5499756216
1045,-33.8231731934
1047,23.3146664776
1049,-20.9879379667
1051,-40.7328833173
1053,-18.916447594
1055,-3.24834815097
1057,-5.3039232194
1059,9.81750366325
1061,-35.5506486337
1063,54.0278762107
1065,26.1823685206
1067,-6.3829787234
1069,-25.2253640496
1071,-3.47839898348
1073,-5.0742092526
1075,1.95173137461
1077,-12.5615564705
1079,11.0711430855
1081,-22.3339144627
1083,-24.5555323154
1085,42.5981873112
1087,56.1822871883
1089,-29.0648714515
1091,12.3108952117
1093,2.23203906068
1095,-25.7775480314
1097,-26.3834959288
1099,-20.183714002
1101,-0.114289446186
1103,-28.7135339032
1105,41.9521351478
1107,-6.27507623174
1109,-15.3865336658
1111,-12.7121258871
1113,16.6578864187
1117,-37.0404067434
1115,-55.3057685477
1119,40.607175713
1121,1.23469763043
1123,-22.8873507264
1125,-11.9307559146
1127,1.49186511288
1129,-11.5664243225
1131,47.517104392
1133,-23.8326103598
