fips,data
1001,52.2925764192
1003,33.9731285988
1005,77.9423868313
1007,64.0562248996
1009,51.0851808635
1011,54.0599853694
1013,54.2276665671
1015,52.0021866885
1017,64.8229015041
1019,78.0392156863
1021,21.2675817658
1023,93.653250774
1025,70.4821802935
1027,59.1296928328
1029,61.8591934381
1031,92.7354709419
1033,73.7410071942
1035,74.2524075013
1037,67.3652694611
1039,73.0296311228
1041,90.0894367899
1043,52.8469102829
1045,71.4285714286
1047,17.8631995478
1049,15.8182967072
1051,73.4958710185
1053,81.9793205318
1055,50.5409823305
1057,55.8625120463
1059,32.1653342405
1061,87.7810776411
1063,65.7992565056
1065,34.4123856439
1067,77.9310344828
1069,54.5910835548
1071,76.7852366943
1073,12.6351680468
1075,79.14051183
1077,70.9102186385
1079,64.7353063777
1081,54.2241669472
1083,84.900990099
1085,45.0396825397
1087,66.3832570307
1089,69.9727334697
1091,52.2487506941
1093,69.5715534829
1095,70.986993114
1097,27.0550819382
1099,77.9669504256
1101,27.8375596519
1103,64.5913839989
1105,47.3136915078
1107,62.9893238434
1109,70.7567964732
1111,66.5495432186
1113,64.358974359
1117,34.2444559051
1115,43.4165442976
1119,48.8708220416
1121,35.5522313637
1123,82.2270981898
1125,43.6586942469
1127,59.7448766207
1129,77.2004241782
1131,43.1648715824
1133,11.8780436163
