fips,data
1001,47.4308300395
1003,29.2530308956
1005,56.6637503645
1007,60.7948032098
1009,31.0794979079
1011,51.0848126233
1013,58.1304771178
1015,50.5885573501
1017,62.2238061297
1019,60.790513834
1021,-2.29783473266
1023,60.6876790831
1025,48.8681757656
1027,22.2398981864
1029,25.564803805
1031,45.9696261682
1033,57.4812475326
1035,66.6666666667
1037,29.7805642633
1039,66.0535117057
1041,74.2726754136
1043,33.3519970138
1045,50.5113494637
1047,38.7255869008
1049,13.5139890903
1051,49.644594089
1053,58.9664613279
1055,45.4940181995
1057,37.5960346964
1059,9.22043010753
1061,55.2735229759
1063,75.0469043152
1065,61.6062683643
1067,71.41796585
1069,40.0603166625
1071,51.0682492582
1073,31.5327828304
1075,51.2027491409
1077,52.6424705508
1079,48.6411791801
1081,54.5282694621
1083,76.0658189978
1085,45.7735247209
1087,39.6313364055
1089,67.5172035808
1091,51.2301013025
1093,11.9855120184
1095,47.6787181594
1097,27.9744374507
1099,67.0110192837
1101,23.835894596
1103,57.9548316682
1105,55.8282208589
1107,47.4230145867
1109,77.9510022272
1111,41.6136316978
1113,53.3984533985
1117,30.901050304
1115,25.3561253561
1119,64.6365422397
1121,34.4461901021
1123,58.2195378151
1125,53.4090909091
1127,33.4815473544
1129,57.9939668175
1131,58.1717451524
1133,-22.8697749196
