fips,X
19001,-14.00377802008247
19003,-7.364893248796502
19005,-1.109843008952808
19007,-13.34943377036696
19009,-7.970033988608201
19011,-14.06915310300523
19013,-21.01636465017141
19015,-19.73123216160423
19017,4.066809322939559
19019,-7.543496800827299
19021,-19.36406494577046
19023,-3.970083543257537
19025,-17.96148232255533
19027,7.921301957583458
19029,-9.590723700564851
19031,-9.59070171466395
19033,-18.63514761128661
19035,-28.58096405608899
19037,-3.227759697231386
19039,-14.76872598431392
19041,-23.51461867083979
19043,-4.699547204727839
19045,-9.137453577112439
19047,3.27793943532537
19049,-15.93050700577298
19051,-7.350360001236057
19053,-15.75072370041882
19055,0.09167322439785153
19057,-11.00023529368237
19059,-17.31128654729407
19061,-10.22533346131133
19063,-20.70085743196464
19065,-4.924078496838607
19067,-8.131074259498252
19069,-13.05111713374507
19071,-12.85425422138717
19073,-16.6216930451162
19075,-8.821493551590137
19077,-11.53504445376714
19079,-30.70144177255646
19081,-15.00428409519319
19083,-14.92422899744812
19085,-9.352462917663201
19087,-7.30387649271978
19089,-5.057522553509711
19091,-24.44335345169192
19093,-19.47623839273939
19095,-5.160441369923539
19097,-7.167013879091391
19099,-17.14067864169562
19101,-9.939051449478736
19103,-5.79775540714358
19105,-2.401933131568889
19107,-1.048091221262581
19109,-5.256565446450359
19111,-10.11187474115589
19113,-20.80419179748584
19115,-15.65965342917609
19117,-14.82709340532616
19119,-20.72102163287574
19121,-13.04471344162327
19123,-11.18889413791791
19125,-12.16770526904018
19127,-17.46579025813364
19129,-15.64178714941961
19131,-24.39985235998956
19133,-15.09284590215291
19135,-17.95926513144035
19137,-12.40014548443182
19139,-15.10532305159885
19141,-18.64194045397906
19143,-9.913527578272149
19145,-18.35977198443529
19147,-10.78457274599569
19149,-13.0469877048605
19151,-14.90183719681584
19153,-14.97315598758209
19155,-24.16238082125229
19157,-11.02457072237522
19159,-14.51956856665283
19161,-19.55689927624441
19163,-24.30485086254863
19165,0.5773400181258896
19167,-16.80775531967209
19169,-14.67628940197198
19171,-7.700306358010598
19173,-11.64014638445682
19175,-9.352745281027463
19177,-8.781109892458467
19179,-19.82902953193171
19181,-12.36398998047834
19183,-11.29889135671132
19185,-27.06737143486916
19187,-18.19253046504762
19189,-30.03963901938848
19191,-3.365628098686882
19193,-27.0708876755825
19195,-13.62787384924374
19197,-12.37870066212239
