fips,data
19001,-58.8794926004
19003,-34.9308133648
19005,-30.1018483591
19007,-35.4134644943
19009,-33.4674714956
19011,-36.7052706216
19013,-61.1676249447
19015,-66.0030627871
19017,-26.897889886
19019,-47.577092511
19021,-68.5981308411
19023,-70.3374777975
19025,-53.1861983214
19027,15.342802034
19029,-49.7419789096
19031,-45.6130156886
19033,-71.7300345643
19035,-59.0298507463
19037,-13.4784268805
19039,-38.738170347
19041,-72.8571428571
19043,-32.6829268293
19045,-25.1443123939
19047,-20.8036835496
19049,-62.1580547112
19051,1.51975683891
19053,-17.0484492195
19055,-59.8228851084
19057,-38.6760489966
19059,-64.239722635
19061,2.97636137429
19063,-76.397515528
19065,-58.1440176236
19067,-71.8934911243
19069,-83.4731543624
19071,-3.91715443494
19073,-55.7622321068
19075,-62.2841029256
19077,-52.3377727402
19079,-78.1941031941
19081,-81.3566375364
19083,-77.6348039216
19085,-18.6920295551
19087,-45.5573886401
19089,-20.9249084249
19091,-70.8381171068
19093,-61.1094718206
19095,-35.3830895115
19097,-17.2975018925
19099,-41.873015873
19101,-49.4360902256
19103,-1.06060606061
19105,-30.9470875945
19107,-21.4457831325
19109,-54.8230208052
19111,-10.4455497936
19113,-51.2909632572
19115,-66.1550268611
19117,-47.8050257342
19119,-70.7112970711
19121,-37.0440549503
19123,-38.3582089552
19125,-22.7523182368
19127,-68.1318681319
19129,-33.0319888734
19131,-59.7122302158
19133,-31.9219790676
19135,-48.053059478
19137,-57.1563981043
19139,-41.7886752514
19141,-73.6274049742
19143,-45.2124935996
19145,-57.2207730614
19147,-57.7518155984
19149,-26.6738894908
19151,-48.3414899402
19153,-72.0196457806
19155,-30.6962561409
19157,-53.5849899486
19159,-54.7266881029
19161,-71.5937838815
19163,-31.8104906937
19165,-4.78468899522
19167,-52.5461051473
19169,-74.6208291203
19171,-33.5950836463
19173,-50.396039604
19175,-41.5529645249
19177,-41.2379211282
19179,-33.7823952506
19181,-53.0393835616
19183,-36.4751703992
19185,-21.0840972499
19187,-58.5846261112
19189,-88.6647454371
19191,-38.5776268629
19193,-43.9454054912
19195,-80.3157894737
19197,-78.2811459027
