fips,X
19001,-17.84077119051927
19003,-19.41216678058783
19005,-6.533773211645491
19007,-13.19140849791169
19009,-23.44832561143955
19011,-13.70187898982596
19013,-15.02484814074967
19015,-1.040421176029561
19017,-13.52768289182055
19019,-19.61814905558595
19021,-16.06982068271338
19023,-15.78278137084551
19025,-16.20924152822694
19027,-15.51757345814696
19029,-19.42881006497153
19031,-14.55954780668725
19033,-20.52190340131728
19035,-22.2524346795571
19037,-10.17602553908536
19039,-6.406054211719105
19041,-18.64540481838289
19043,-15.2550181630928
19045,-18.15679145622613
19047,-11.70187629166527
19049,-16.23993210791916
19051,-16.65157576809998
19053,-7.200804602861288
19055,-12.09466502031743
19057,-18.86098180157673
19059,-22.94509597247434
19061,-7.297006314974332
19063,-19.93842899584588
19065,-16.43764128074642
19067,-25.60816574973529
19069,-12.88979830585117
19071,-28.64104706209969
19073,-4.306489352249503
19075,-9.684245042504532
19077,-20.7431105401633
19079,-17.74497152790265
19081,-27.1786266148826
19083,-14.93212971338269
19085,-32.6470728759378
19087,-17.91965953004834
19089,-12.17909180405617
19091,-21.53098268251235
19093,-9.4672626888831
19095,-2.789247585956506
19097,-11.16645604319044
19099,-16.29670256104702
19101,-30.27344470332966
19103,-7.137065060708803
19105,-10.12511195768898
19107,-15.24369141225173
19109,-23.73857334384241
19111,-22.68859453903575
19113,-4.822871081329449
19115,-13.33288568207808
19117,-12.27098972624172
19119,-18.29258423934412
19121,-6.925365325127407
19123,-4.650566803291984
19125,-13.61730400334188
19127,-13.57971414497854
19129,-34.40699258337706
19131,-22.12721805218446
19133,-28.02773100086568
19135,-8.450337429363795
19137,-26.92291401948326
19139,-23.56347613411069
19141,-20.10481248721585
19143,-17.39957334320346
19145,-26.95826237601538
19147,-16.0977320712104
19149,-17.51717922201071
19151,-12.02184518733149
19153,-6.772923824867707
19155,-42.23545105080874
19157,-16.21815462365379
19159,-15.92858561773313
19161,-16.97394213229848
19163,-14.9051509732619
19165,-20.71443044203473
19167,-13.01532176925744
19169,-4.472112399971249
19171,-20.06682437557281
19173,-21.67543404247665
19175,-13.14526324834531
19177,-19.17055429094605
19179,-18.54299391588474
19181,-16.6863062022429
19183,-14.37316910713863
19185,-15.05348505837073
19187,-10.55268811622747
19189,-20.95007434561531
19191,-14.36307994450124
19193,-13.74038644008761
19195,-16.9273216438281
19197,-14.06769849896678
