fips,data
22001,-50.4737458005
22003,-42.559262511
22005,-34.871028782
22007,-12.2635415705
22009,-27.4258076073
22011,-59.4261119082
22013,-2.11751507502
22015,-45.953612548
22017,5.05244296432
22019,-29.2872370931
22021,-56.3573883162
22023,-77.7535441658
22025,-32.1772639692
22027,-9.5302416329
22029,-17.4189378434
22031,-13.9470013947
22033,5.31628947206
22035,24.3351731059
22037,-7.45644599303
22039,-31.2745793308
22041,-36.6033640803
22043,-66.5569143932
22045,-26.5261627907
22047,13.5382603009
22049,-38.0126395052
22051,-18.5935692806
22053,-48.377537413
22055,-34.3365026871
22057,-49.6375768677
22059,-76.4560862866
22061,-14.8863332442
22063,-71.8639075599
22065,22.3903764067
22067,-5.63346421989
22069,-6.66901698102
22071,63.8028760704
22073,-21.1604751971
22075,-28.5203574975
22077,-9.27903871829
22079,-29.9591180684
22081,-4.85641891892
22083,-26.6327304235
22085,-55.8195730971
22087,-25.383480826
22089,-28.3534007168
22091,19.8288159772
22093,15.0798826215
22095,26.7272465022
22097,-4.39199863889
22099,-24.8494516451
22101,-19.005785301
22103,-53.4128255969
22105,-28.122972096
22107,11.9541875447
22109,-41.9198114342
22111,-42.1775103422
22113,-53.5525781567
22115,-58.5851334595
22117,-29.194042926
22119,-25.260960334
22121,-9.75107023942
22123,-61.9281410399
22125,-14.3208143208
22127,-40.5882352941
