fips,data
22001,14.1743247006
22003,31.1344593696
22005,16.7431543521
22007,40.794382269
22009,37.2185242883
22011,-5.75064587121
22013,28.6922962743
22015,-4.16615156385
22017,18.1916840448
22019,18.142495211
22021,6.94619853498
22023,21.2802768166
22025,20.6633796504
22027,18.1535439515
22029,18.5868294584
22031,27.6495331897
22033,3.5225412885
22035,36.1419068736
22037,23.0327547958
22039,19.5733333333
22041,1.43088216996
22043,-2.24700672462
22045,11.3390649792
22047,40.6507656066
22049,5.28290090653
22051,-7.165742061
22053,23.0728051392
22055,-5.68025187528
22057,21.6885007278
22059,-6.98610095099
22061,6.25168055929
22063,-9.79446237472
22065,31.9503849444
22067,8.51757244781
22069,20.5200842595
22071,57.05169944
22073,-7.59927661819
22075,8.68814144904
22077,31.6955684008
22079,3.26809121925
22081,32.5470514429
22083,4.77996965099
22085,9.22367409685
22087,2.73859516887
22089,6.50341228422
22091,43.4622109967
22093,43.8039488044
22095,24.5082069916
22097,25.4125011395
22099,32.9784969129
22101,21.4691478942
22103,-29.6631036181
22105,9.08185387004
22107,30.6037473976
22109,14.1749246015
22111,-1.82069601291
22113,24.4595795084
22115,6.40673308142
22117,18.2271468144
22119,22.3155103844
22121,27.2930398838
22123,-12.1592794501
22125,19.8412698413
22127,14.8283196597
