fips,data
1001,60.851672929
1003,53.6100815419
1005,63.0149307429
1007,77.9254687871
1009,80.3306061112
1011,32.1786690975
1013,73.148813803
1015,64.6084255273
1017,64.8478047412
1019,80
1021,69.422882214
1023,60.7060185185
1025,62.6586102719
1027,84.9736106799
1029,73.7967914439
1031,74.9875187219
1033,64.5845967253
1035,63.8163321419
1037,77.2330423103
1039,77.5609756098
1041,72.6491646778
1043,85.4530130636
1045,82.1538461538
1047,74.4496061402
1049,89.2453565398
1051,56.004250797
1053,46.2139654068
1055,63.042330835
1057,81.1254100429
1059,87.1904673245
1061,90.2932254803
1063,66.7484662577
1065,76.6530612245
1067,91.2358444116
1069,88.1010368102
1071,78.4754764136
1073,51.4135807435
1075,91.6802231002
1077,70.9866220736
1079,81.6402775307
1081,55.8965254882
1083,74.2208857299
1085,54.3368774482
1087,16.0413971539
1089,63.8732842995
1091,87.1069734762
1093,88.8579387187
1095,66.1625708885
1097,49.4391828555
1099,55.1751592357
1101,47.2133880878
1103,61.1868234561
1105,79.6610169492
1107,78.0913978495
1109,66.4113140837
1111,65.3006281783
1113,47.6819885579
1117,74.0518331226
1115,63.2177824821
1119,85.1095767037
1121,74.9907290662
1123,67.7830058123
1125,70.8286502503
1127,82.8306605856
1129,65.1025701485
1131,69.5663330767
1133,74.3401759531
