fips,X
1001,-6.618384412502088
1003,8.109768374834708
1005,-12.92240279797823
1007,-7.62056654782338
1009,-10.29948271796364
1011,-5.899538419766493
1013,-11.46820371881045
1015,-8.83275926806753
1017,-13.45622199569872
1019,-24.93215272326484
1021,-10.37464104337328
1023,-3.198436207106314
1025,0.6852306727672168
1027,-19.24388859987296
1029,-22.94674040996604
1031,-13.54041676526678
1033,-7.73179124898588
1035,-4.438895168599847
1037,-16.89846023677219
1039,-19.41187889796468
1041,-25.09889318757438
1043,-14.02963744669688
1045,-14.86891274513495
1047,-0.3075509674404842
1049,-26.66662776981827
1051,-16.37857093417905
1053,-13.000504163475
1055,-15.27606758664633
1057,-20.74467875686948
1059,-13.94606498933334
1061,-29.42618954773435
1063,-3.94436292806823
1065,-0.3257722724754792
1067,-26.66942880809808
1069,-20.91647822719083
1071,-24.13884474120507
1073,12.90920243235129
1075,-26.01021150113965
1077,-4.247091557265581
1079,-11.91864056979468
1081,-5.82357490282085
1083,4.408041553809305
1085,-7.201932482583025
1087,-8.127152961801457
1089,17.26989518331644
1091,-5.321588608512871
1093,-19.17018581700636
1095,-14.83643919885142
1097,7.940230043696232
1099,1.241272245963276
1101,1.961439378949663
1103,1.933785037378044
1105,1.333025224955236
1107,-7.286656770949611
1109,-14.70950328400214
1111,-21.78388277474773
1113,-0.8873132125726606
1117,14.85380561299448
1115,-0.7630910382560572
1119,0.5495003717741724
1121,-6.614139881232759
1123,-15.09553274639694
1125,4.496108416057313
1127,-17.83699814833349
1129,0.2734057710988615
1131,-6.038801995995811
1133,-20.24367217626963
