fips,X
1001,26.37702998664522
1003,11.29236211373593
1005,25.31758887405105
1007,-1.092259655496775
1009,8.293701480907682
1011,21.6575132248017
1013,31.96169749875579
1015,6.343380945864029
1017,8.912337417946329
1019,2.648202197888878
1021,-1.493049938099738
1023,25.12113733598264
1025,16.2915579944987
1027,1.345254935454311
1029,2.336838390572967
1031,34.55045955279911
1033,10.72894557404616
1035,16.48220366241178
1037,8.253380593781882
1039,28.29880664644153
1041,59.2926898747093
1043,22.6265159246683
1045,24.42605577700699
1047,14.3178456984568
1049,0.7168505886825285
1051,26.62517837790584
1053,17.95318125973802
1055,14.03397956983972
1057,0.6495364147106479
1059,4.393078630143926
1061,27.28033248250424
1063,-4.757521748710701
1065,11.04963692832031
1067,15.89504683076231
1069,17.14364002807679
1071,8.0580085755245
1073,9.800322411793253
1075,-2.215062145685312
1077,8.629306009772831
1079,15.44193978512094
1081,18.85502117477313
1083,11.53851315367693
1085,18.49904476930003
1087,8.727799517768076
1089,16.74201957800929
1091,15.94073461291193
1093,3.392901379575449
1095,9.33373503627341
1097,15.5922019379244
1099,20.65339966832504
1101,28.5066732570612
1103,22.66076190083803
1105,14.98008128289572
1107,-8.76146366679484
1109,40.08907422805267
1111,5.755780158510534
1113,11.81743709137293
1117,1.648008011922016
1115,0.3552114511645605
1119,7.747168074476996
1121,3.017215093536851
1123,20.55461077897219
1125,4.350029125140598
1127,4.313945929022749
1129,20.34245882453487
1131,11.779384002525
1133,-5.302073948583121
