fips,data
19001,-22.3231667748
19003,-19.8362147407
19005,-18.9051094891
19007,-3.66185394434
19009,-0.740218540712
19011,9.63455149502
19013,-0.314071731348
19015,6.19115073744
19017,-6.25421822272
19019,-8.47749006124
19021,-17.1026156942
19023,-30.5054610109
19025,-2.8230184582
19027,8.80480261961
19029,-29.9411269975
19031,-10.2401129944
19033,5.62669408356
19035,-13.6774353262
19037,-2.0423991727
19039,-31.875
19041,-9.20642830447
19043,-0.766525385517
19045,-15.4708422384
19047,-3.06793279766
19049,-13.3917601769
19051,-5.68773234201
19053,-7.67693588676
19055,-18.0106902161
19057,3.97911947208
19059,-4.51812403367
19061,19.4675970795
19063,-27.225767244
19065,-3.78793583854
19067,-8.68154158215
19069,-17.0361893864
19071,-16.5756561564
19073,-10.6365275274
19075,-28.0197444832
19077,-24.4677984371
19079,-12.8520759441
19081,-14.2081964872
19083,-15.7767216476
19085,-15.5737704918
19087,-19.0099690615
19089,-3.7125748503
19091,-10.6513409962
19093,-14.6364857088
19095,-1.6
19097,-3.99047051817
19099,5.47134935305
19101,-21.4105793451
19103,21.3164984944
19105,-5.81499775483
19107,-8.02262495671
19109,0.358606557377
19111,3.60280327707
19113,6.93235288515
19115,-21.5180265655
19117,-16.1929940516
19119,-29.3882313719
19121,-20.8772182946
19123,-9.37355417785
19125,3.40348569549
19127,-1.62804060525
19129,-28.6165730337
19131,-18.7643020595
19133,-9.46589106293
19135,3.97833079397
19137,-28.2339982866
19139,1.17662879043
19141,-27.0694997787
19143,-3.27833726162
19145,-38.7913542126
19147,1.71726885561
19149,-19.7837632777
19151,2.73042691205
19153,10.1725895785
19155,-13.8638011734
19157,-2.89242768931
19159,-27.376910017
19161,-17.3478866698
19163,21.7812239891
19165,-5.7595670661
19167,-46.1331540013
19169,-6.31276901004
19171,-1.3619030325
19173,-25.1428571429
19175,-25.0337630448
19177,-26.4788206755
19179,6.22710622711
19181,-32.0018054615
19183,-20.9573228847
19185,-12.3640882262
19187,12.9212382445
19189,-23.684636555
19191,-2.33362143475
19193,-0.663871418588
19195,-5.88689442193
19197,-5.17008218038
