fips,data
19001,18.5659411012
19003,20.9433962264
19005,10.7630406668
19007,28.8940809969
19009,28.6223526945
19011,36.6320504989
19013,34.4036973777
19015,47.2063750792
19017,27.9191276692
19019,34.3854394655
19021,31.530922609
19023,5.71557834414
19025,34.066587396
19027,58.1427858213
19029,11.6526472044
19031,32.5180802104
19033,38.7057858418
19035,31.3269127876
19037,31.4041339986
19039,30.8690330477
19041,34.0862702408
19043,26.8925584388
19045,34.0193215008
19047,37.7114427861
19049,40.583888989
19051,35.4171454838
19053,36.8048323266
19055,25.6384065373
19057,49.0987743331
19059,26.8284228769
19061,58.5969987344
19063,21.3373655914
19065,21.9659797187
19067,22.5355289871
19069,28.4914245712
19071,18.2702702703
19073,28.1410475864
19075,15.6782858005
19077,32.3148455663
19079,37.9732875873
19081,25.7621440536
19083,27.8612461335
19085,23.455814566
19087,20.4511482538
19089,28.8074000661
19091,27.1256516268
19093,44.8489863467
19095,28.4624413146
19097,37.2125524076
19099,45.1016273446
19101,28.8467329118
19103,53.065618272
19105,32.1930646673
19107,32.3235130628
19109,34.4645767424
19111,39.8697104067
19113,52.2360625605
19115,24.0506329114
19117,32.1296835566
19119,-3.08401276143
19121,24.7075760302
19123,38.0196217255
19125,45.1345936057
19127,38.6840936489
19129,7.39185216296
19131,25.3221649485
19133,41.3968775678
19135,35.9457742004
19137,12.6419379258
19139,30.2519755479
19141,16.0590898261
19143,22.7338129496
19145,1.50243040212
19147,36.8144600649
19149,26.3929053403
19151,36.0093661147
19153,58.4553144538
19155,20.7485916165
19157,35.5577204092
19159,10.4501607717
19161,32.6409084614
19163,40.551619836
19165,22.5675871042
19167,-14.3983889914
19169,41.9651237465
19171,32.2982027013
19173,12.7646454265
19175,27.3171526307
19177,19.2739431574
19179,49.815614793
19181,44.4804875651
19183,24.4644002566
19185,22.350090854
19187,51.0617206657
19189,19.9040767386
19191,30.7756290289
19193,48.1765394414
19195,29.0603880532
19197,31.7079463364
