fips,X
19001,-12.26467945668834
19003,-9.441047021327877
19005,-30.09084811783541
19007,-8.89470469053574
19009,-7.602105107464403
19011,-20.27742156772526
19013,-20.07261302433302
19015,-24.07429545705719
19017,-20.55130186999855
19019,-11.2777790215943
19021,-25.88214161216721
19023,-12.23208252199731
19025,-13.8072003486377
19027,-17.15248241548787
19029,-11.88842839722738
19031,-25.92091978881048
19033,-17.86034474058066
19035,-9.559175237755447
19037,-16.24573153391569
19039,-15.33842136047564
19041,-17.12223886018493
19043,-25.19520207040918
19045,-20.79156768716364
19047,-16.52675208024912
19049,-15.74650630552813
19051,-8.285197615157486
19053,-17.91941576032153
19055,-19.95904619494271
19057,-20.77685664738077
19059,-10.65599072212687
19061,-30.52236003043307
19063,-23.63635073763714
19065,-15.7286533016002
19067,-15.99501683765893
19069,-13.54127895851177
19071,-7.23807443555347
19073,-25.35143706330225
19075,6.551454156448425
19077,-16.03633554390473
19079,-17.73528840531392
19081,-9.370449734083751
19083,-7.279630795412066
19085,-9.25317894327387
19087,-15.05689207557249
19089,-12.22534955576783
19091,-9.677401595129705
19093,-30.79478125337917
19095,-21.80966844942476
19097,-18.54834894948029
19099,-18.87557682775011
19101,-10.21739914460074
19103,-28.94855830892895
19105,-22.21449083278109
19107,-15.7542187772993
19109,-8.19620804141304
19111,-13.25145975892881
19113,-34.68990787609477
19115,-10.1684993717267
19117,-11.38487961158635
19119,-19.58158569289325
19121,-18.17975341338871
19123,-24.3500920139114
19125,-22.22710792924487
19127,-5.705523988997753
19129,-14.18489849926824
19131,-11.67301423146736
19133,-16.86727942368731
19135,-5.660741765329165
19137,-18.85224147082952
19139,-18.01174388280197
19141,-19.11564325680729
19143,-21.32123535489135
19145,-15.15944470801303
19147,-16.53466566824405
19149,-17.02734305387219
19151,-11.54865757220442
19153,-25.15117184898961
19155,2.658286407423141
19157,-14.25016816848964
19159,-6.124142095274474
19161,-21.54085965946949
19163,-28.53941394252001
19165,-12.36228489572049
19167,-21.1944494672581
19169,-25.49738584133497
19171,-4.854725297086938
19173,-14.19104437463374
19175,-24.46243841998098
19177,-8.63324795008658
19179,-11.34180486326116
19181,-17.13214183105597
19183,-20.19725145249414
19185,-10.71097310447552
19187,-24.2442127423784
19189,-13.30104508704991
19191,-28.79584124708957
19193,-25.70262571802559
19195,-7.689523260468741
19197,-19.92871428151636
