fips,data
19001,-16.7362428843
19003,-7.23334695546
19005,-16.0710059172
19007,-7.08018771679
19009,-11.6940581542
19011,7.6025287729
19013,-0.553069675662
19015,3.22863403944
19017,-17.3462335867
19019,1.01960784314
19021,-9.32498260264
19023,-22.1577164973
19025,-7.80292942743
19027,16.6576625248
19029,-27.3849074514
19031,-12.2175915771
19033,-6.48612254059
19035,-6.03765418741
19037,3.1364248605
19039,1.23034859877
19041,-9.15780866721
19043,-0.111164046371
19045,-3.88730148183
19047,-1.81669728516
19049,-3.1603031603
19051,7.70725388601
19053,-6.61082859707
19055,-3.01698301698
19057,10.5050356539
19059,-7.12074303406
19061,17.3558575101
19063,-17.4270755423
19065,-10.6681164673
19067,-7.22722722723
19069,-20.728126835
19071,-15.1328455911
19073,-12.1350887235
19075,-19.1365510551
19077,-8.29886958919
19079,-5.85424133811
19081,-11.2604138672
19083,-9.81300678471
19085,-6.99588477366
19087,-21.6948462009
19089,6.1951341861
19091,-19.1876002138
19093,-3.00703774792
19095,2.12954747116
19097,5.08207070707
19099,-4.54501216545
19101,-23.0424052053
19103,3.40416305291
19105,7.14521998015
19107,0.979751796212
19109,-2.91090855631
19111,-0.368950300224
19113,6.90942837572
19115,-13.9398132134
19117,-6.42483861051
19119,-31.5286624204
19121,-11.6045466561
19123,-7.64440292698
19125,-2.00747611796
19127,-8.26128722382
19129,-25.4738438211
19131,-6.60251269714
19133,1.73564753004
19135,4.11985018727
19137,-26.7405063291
19139,-15.9404600812
19141,-20.8834463153
19143,-5.90979782271
19145,-41.0096153846
19147,6.33202855169
19149,-9.45040214477
19151,-1.11402359109
19153,-1.19866843857
19155,-20.1715013064
19157,-8.3747338538
19159,-20.253164557
19161,-12.2384937238
19163,-8.92561099524
19165,-6.60972137482
19167,-38.3194829178
19169,-15.3233063376
19171,0.0841750841751
19173,-17.0633590345
19175,-14.093625498
19177,-16.4664858582
19179,6.75302108838
19181,-4.87340049006
19183,-18.3497536946
19185,-6.44937586685
19187,1.17293233083
19189,-5.38137576041
19191,-3.78258105531
19193,-4.83466277197
19195,-2.94756438101
19197,-14.5220588235
