fips,X
19001,27.45304192267623
19003,16.70427854827938
19005,10.46923021636087
19007,3.868095270831482
19009,33.65952276346862
19011,1.085567674706866
19013,17.47695979547858
19015,31.30541300219684
19017,12.59026362160108
19019,16.43801944168897
19021,40.371935845015
19023,22.41635684172932
19025,67.08341051586115
19027,32.33069084089945
19029,10.44219209737575
19031,9.985680327767483
19033,34.0520000531919
19035,49.19097469299091
19037,13.15166271927931
19039,13.00296554973531
19041,49.36825795521973
19043,12.57073394239616
19045,4.84921282153223
19047,32.33495992189194
19049,26.0680420796804
19051,-2.646239095868844
19053,3.550735299606693
19055,27.97312903803289
19057,-11.42504294882277
19059,34.16403523964386
19061,25.73269275771854
19063,43.73696711531385
19065,19.83540634547732
19067,24.49693596726814
19069,36.5135998923447
19071,-2.098300176397151
19073,32.05445658404733
19075,19.3328186567099
19077,26.88413341044919
19079,69.18435577857724
19081,62.98644151643252
19083,31.48365741679292
19085,8.362866666590328
19087,-16.95167668383958
19089,18.29792276914572
19091,93.78701027997536
19093,66.01015890240225
19095,7.45008142709743
19097,1.52570551172764
19099,8.287398490231716
19101,-1.637005707815874
19103,-2.177696506337037
19105,6.191862486358382
19107,-8.908343682077302
19109,76.19792689760749
19111,-16.8782923780645
19113,8.308808208909717
19115,11.40470378903665
19117,11.88212459589069
19119,53.21420831773675
19121,19.0978040796463
19123,-3.428970940550535
19125,9.444688024431919
19127,16.777041293784
19129,11.64577057689284
19131,41.15509828826034
19133,25.52169605235649
19135,29.18646759563229
19137,12.92335377568227
19139,-6.660192932931881
19141,40.01251937854809
19143,48.10654524373107
19145,7.78786580220946
19147,59.28244398982876
19149,39.93954450137027
19151,59.34667693934083
19153,28.98543274819043
19155,11.14652165712103
19157,18.83594788812468
19159,20.14667724821971
19161,43.12756870228382
19163,-5.62535919727652
19165,8.504604194423615
19167,24.16118820583096
19169,22.86430218326438
19171,25.57896860809996
19173,15.42711026029993
19175,18.07841839349784
19177,5.873302888405746
19179,-9.384243562735097
19181,17.57697994862419
19183,-44.39186001173341
19185,7.52796845580351
19187,60.60252712588861
19189,60.76336538912231
19191,28.05406356821079
19193,34.21765203254621
19195,45.63994034339232
19197,59.27725577369721
