fips,data
19001,-65.1865847898
19003,-43.7420986094
19005,-33.8896952104
19007,-37.0621625363
19009,-38.7404580153
19011,-36.5011719582
19013,-62.4754623412
19015,-74.1907451662
19017,-33.5854092527
19019,-49.8511644195
19021,-72.9549248748
19023,-72.3446893788
19025,-63.3297062024
19027,-14.7963567623
19029,-53.0629488804
19031,-42.5543577563
19033,-71.768815497
19035,-67.0596160323
19037,-16.6511627907
19039,-39.5906432749
19041,-77.0786516854
19043,-35.5283050563
19045,-26.5023493529
19047,-29.6948356808
19049,-65.2702702703
19051,0.150894589351
19053,-20.3376822717
19055,-62.7989371125
19057,-20.0408997955
19059,-68.6495874946
19061,-3.5152386946
19063,-75.1552795031
19065,-59.9846094652
19067,-74.2298419502
19069,-83.7692307692
19071,-10.1801606251
19073,-65.3760238273
19075,-66.3424124514
19077,-58.9743589744
19079,-79.4567062818
19081,-78.3327708404
19083,-76.480308455
19085,-23.3607807258
19087,-25.0531688643
19089,-23.5711120957
19091,-70.6096925482
19093,-67.7035434136
19095,-27.1792579347
19097,-18.1461675579
19099,-47.836223226
19101,-37.9211056723
19103,0.923732828044
19105,-33.8913930028
19107,-6.31238990018
19109,-60.1543656536
19111,-3.22767684577
19113,-47.8517788994
19115,-49.7627118644
19117,-47.2274310206
19119,-75.6476683938
19121,-38.8489208633
19123,-35.9782053465
19125,-25.0291036088
19127,-70.4975016294
19129,-35.2566252935
19131,-63.1357304827
19133,-42.7475750056
19135,-49.2656875834
19137,-60.9869375907
19139,-30.080499425
19141,-74.7377622378
19143,-55.8534405719
19145,-59.8785512904
19147,-65.9468438538
19149,-35.4955680902
19151,-58.6728470359
19153,-70.0452772672
19155,-34.1549585079
19157,-49.8561446774
19159,-55.0056882821
19161,-75.7392473118
19163,-13.6835331027
19165,-7.523079945
19167,-56.6364812419
19169,-78.2281940332
19171,-35.7200976404
19173,-53.0244236476
19175,-46.4228571429
19177,-34.0930674264
19179,-22.719665272
19181,-54.4838581108
19183,9.55796497081
19185,-24.0540540541
19187,-69.105450237
19189,-88.1302989737
19191,-40.7603890363
19193,-51.7373946473
19195,-81.9555975437
19197,-79.7611940299
