fips,data
19001,-9.89155438712
19003,-44.7030497592
19005,2.92291774444
19007,5.86037364798
19009,1.35190495698
19011,15.7422512235
19013,5.28335439188
19015,-4.84169027966
19017,5.9163549813
19019,7.11872586873
19021,11.7403754375
19023,-11.2191733241
19025,13.8606108066
19027,29.6287367406
19029,-10.0581135449
19031,21.0377515383
19033,4.9156742067
19035,14.8148148148
19037,10.0844069303
19039,-7.12478920742
19041,11.6150660619
19043,15.9105034183
19045,19.4391771534
19047,20.186697783
19049,-1.43161742309
19051,13.1729667812
19053,0.810769466116
19055,11.8794835007
19057,33.0055316533
19059,4.91236731671
19061,52.0176730486
19063,-11.3935542442
19065,4.29081091505
19067,-8.56638210185
19069,12.7866143359
19071,4.65810689758
19073,-6.37443533545
19075,10.9656301146
19077,-12.0232896652
19079,-4.0956651719
19081,9.19811320755
19083,-2.93302203415
19085,8.52435530086
19087,9.36879107443
19089,8.13581037796
19091,5.13233601841
19093,12.093133761
19095,17.6147054567
19097,28.9530491096
19099,-0.93023255814
19101,3.18033350524
19103,30.6052393857
19105,27.2450532725
19107,9.90041007616
19109,21.3298791019
19111,12.0254396781
19113,30.5079314212
19115,8.72219799389
19117,-5.74350904799
19119,11.4188422247
19121,-13.6175673749
19123,5.63932090704
19125,7.16523496716
19127,-3.89926888708
19129,-1.46885024481
19131,0.661329620606
19133,17.102744097
19135,9.73051476521
19137,-22.0718618759
19139,6.97871439161
19141,7.65404807958
19143,-3.44197380445
19145,-28.1873774086
19147,1.63829103758
19149,20.2989097146
19151,11.6329874386
19153,1.40045898914
19155,15.6169633402
19157,6.23885918004
19159,-26.3846153846
19161,6.10770921652
19163,32.9486173307
19165,13.2892917499
19167,2.45057087162
19169,0.0670177118238
19171,18.6680541103
19173,-27.7937831691
19175,-22.0635775862
19177,-4.10022779043
19179,12.6508717032
19181,-15.1412576487
19183,1.2012012012
19185,-1.27608467197
19187,18.4780913769
19189,-23.2168501675
19191,16.6596814753
19193,25.132004098
19195,0.791974656811
19197,6.01811276658
