fips,X
19001,-18.80376410839246
19003,-9.26398048393376
19005,-19.07126763553619
19007,-18.91744891407987
19009,-8.585596826310903
19011,-11.23114845583966
19013,-19.17733188541137
19015,-27.97194174094445
19017,-40.57816932775499
19019,-12.29840180762374
19021,-27.38708218548588
19023,-34.75610392585928
19025,-23.47134261555949
19027,-21.57905891815133
19029,-9.267351584330019
19031,-29.99147510633495
19033,-0.07671750651089404
19035,-36.41034676103892
19037,-11.70798586444528
19039,-21.20353093727167
19041,-29.65128842309978
19043,-24.4558174158845
19045,-25.49137269891305
19047,-26.91961966657895
19049,-19.90803450117631
19051,-3.668960232942875
19053,-11.2078554207333
19055,-27.59102392183347
19057,-15.26237433348668
19059,-19.78282003733129
19061,-27.99211377219441
19063,-22.52473763118441
19065,-20.70594983726004
19067,-23.72602539295607
19069,-38.37160094234846
19071,-23.07464561925463
19073,-28.47886543510835
19075,-38.46001205714103
19077,-12.43098754137352
19079,-27.37145599248974
19081,-30.03391459412421
19083,-27.72889821251385
19085,-23.47949340951522
19087,-23.99492315707262
19089,-7.51597085359515
19091,-30.11337053264927
19093,-54.57223220686672
19095,-15.8075271049424
19097,-15.61598244086693
19099,-21.42902468550579
19101,-21.05072014233051
19103,0.3671651352649103
19105,-19.85169742484187
19107,-13.87794860502256
19109,-29.05625687074307
19111,-12.70729921820587
19113,-18.12054357182701
19115,-29.90940206524516
19117,-14.6020706773592
19119,-45.86271146907673
19121,-10.49982459982184
19123,-15.80491976195312
19125,-11.33890186148185
19127,-9.246425315978591
19129,-38.78000289440364
19131,-18.93291249013879
19133,-35.420928629864
19135,-12.73470776123576
19137,-26.51225528733892
19139,-28.71069334146081
19141,-43.22754053109583
19143,-38.47187090034372
19145,-23.02413632280847
19147,-22.01090370432026
19149,-39.40932775663532
19151,-23.03743241938498
19153,1.731440431375002
19155,-33.71927653228786
19157,-16.43449835965312
19159,-14.08979751419997
19161,-26.39734582357533
19163,-29.74521055758182
19165,-16.4629660333897
19167,-48.79059806182863
19169,-10.67727306817637
19171,-16.94819713771678
19173,-15.92630460930456
19175,-10.03940456145815
19177,-18.72521572316437
19179,-16.28282911055013
19181,-6.716703351253049
19183,-25.7267250172865
19185,-5.09042101914412
19187,-14.23137554248781
19189,-15.21188133512252
19191,-11.73597015872782
19193,-34.81104295379147
19195,-13.48218913648138
19197,-32.13743763160727
