fips,data
19001,-7.75014459225
19003,-6.70125378297
19005,-35.6154406409
19007,-5.51508844953
19009,1.56071564522
19011,-2.73914875685
19013,-7.77998401197
19015,8.76983653502
19017,-28.7711313394
19019,-13.1554160126
19021,-6.74977196716
19023,-41.1537533189
19025,-5.94685786588
19027,2.61710285048
19029,-23.1252453867
19031,-9.73899493572
19033,-7.71341903799
19035,3.08943089431
19037,-13.0525437865
19039,2.29153405474
19041,-4.21836228288
19043,-7.94882851804
19045,-3.4597185522
19047,-8.58257477243
19049,9.57446808511
19051,0.844880027036
19053,9.98288648032
19055,-12.9406612656
19057,10.2952121062
19059,-12.5144042406
19061,0.985984662461
19063,0.0266880170803
19065,-12.189833775
19067,-5.64050288821
19069,-17.2688477952
19071,-12.8865979381
19073,1.73190984579
19075,-38.6347642505
19077,0.415368639668
19079,-12.3599439776
19081,-24.3967828418
19083,-12.2205206738
19085,-5.6717705413
19087,-1.76881941588
19089,-15.3758281928
19091,-14.0589569161
19093,-14.5972138098
19095,-11.5497361735
19097,-1.62824439787
19099,-4.12194461983
19101,-19.9807182454
19103,33.9660652729
19105,-4.56973293769
19107,-2.42264331974
19109,-6.43617021277
19111,9.41971383148
19113,-1.36925795053
19115,-10.9769898152
19117,-8.03100775194
19119,-36.7346938776
19121,1.36503742845
19123,-18.4862127181
19125,-6.31247432562
19127,-17.3844205193
19129,-27.5526233113
19131,-12.5881168177
19133,-5.64443102928
19135,1.14791734995
19137,-31.9323144105
19139,-15.0548609339
19141,-28.2062984938
19143,-24.5852187029
19145,-33.1681123503
19147,2.4789164324
19149,-25.8540951813
19151,-10.8664973187
19153,14.6825350705
19155,-8.29488142505
19157,-4.96522723597
19159,-13.4449977365
19161,-18.7242232609
19163,-1.5697375193
19165,-21.0104444984
19167,-49.6278795038
19169,16.1548851869
19171,-18.5895241356
19173,-17.1299774606
19175,-8.44997407983
19177,-19.1414805081
19179,10.2564102564
19181,12.0140976469
19183,-9.46912242687
19185,-6.8255687974
19187,4.86386840613
19189,-16.1699131659
19191,-20.9800362976
19193,-3.11217775025
19195,-0.469168900804
19197,-11.1013794614
