fips,X
19001,-36.71638412374509
19003,-30.48766478747588
19005,-27.41856951797138
19007,-22.01709804594734
19009,-36.99189280052971
19011,-29.99193964278435
19013,-34.56583740786574
19015,-37.44751242763184
19017,-43.89210187689815
19019,-33.9368026825654
19021,-44.29257305036992
19023,-49.37423848339355
19025,-39.49195690834959
19027,-46.64662853000767
19029,-31.13403743008188
19031,-28.79795572704086
19033,-32.31034934584404
19035,-47.23331344165319
19037,-34.72223970791892
19039,-29.89901748812983
19041,-56.22102005275153
19043,-31.6180128973407
19045,-24.47904391791437
19047,-38.88305960124016
19049,-36.16302269433146
19051,-30.07557044457786
19053,-28.83795974150046
19055,-23.97364541662079
19057,-23.88751157189772
19059,-43.57737898370248
19061,-31.93820430451144
19063,-48.93908355218469
19065,-26.4739595678013
19067,-28.79107803947168
19069,-50.12273094976856
19071,-28.02256620269051
19073,-39.53290743120326
19075,-43.69764325334079
19077,-40.47255152612713
19079,-44.15839831588359
19081,-47.70237451860195
19083,-35.99407184308499
19085,-30.83628178316964
19087,-24.38341527364602
19089,-37.79582287430028
19091,-42.86621365481085
19093,-42.9992456552296
19095,-28.81987068348677
19097,-26.36931187705082
19099,-25.29723348138617
19101,-26.43128212518614
19103,-25.74151314306771
19105,-29.41041290929424
19107,-28.13080207009974
19109,-46.52241474633883
19111,-25.75369039213327
19113,-18.25121766231827
19115,-26.55253893716678
19117,-28.52741147517064
19119,-50.43235558029665
19121,-33.65727020911743
19123,-33.6466347121027
19125,-34.66264118208196
19127,-26.47760038789518
19129,-23.32862144882325
19131,-37.28135937901777
19133,-37.4904244850524
19135,-25.69481418623256
19137,-26.70035215337931
19139,-19.0341946537717
19141,-49.09397167278366
19143,-52.82318539256613
19145,-31.12026490002463
19147,-40.70310710192391
19149,-42.15051701794381
19151,-46.67695423800374
19153,-23.61511410650197
19155,-18.71812578466193
19157,-34.88587143033708
19159,-29.12344711964515
19161,-47.41554646756914
19163,-24.52392527187481
19165,-32.96115054860743
19167,-50.60190104138717
19169,-29.77108564736392
19171,-30.36602444589185
19173,-29.2670123875177
19175,-25.72141659748408
19177,-25.10154635034697
19179,-20.94277113871301
19181,-26.67608824729374
19183,-30.83032865987182
19185,-32.59206816748174
19187,-32.92625697481961
19189,-41.00458699154284
19191,-36.8189233756624
19193,-31.0699139227032
19195,-39.55744322329527
19197,-35.38910365282027
