fips,data
19001,-20.2203269367
19003,-14.1588296761
19005,-25.7750221435
19007,-19.1207752304
19009,-6.14828209765
19011,-12.7643504532
19013,-8.29699312551
19015,-8.00319488818
19017,-33.5797905114
19019,-9.84093319194
19021,-27.1726071286
19023,-40.4177065546
19025,-17.9022082019
19027,20.6284153005
19029,-34.5598459728
19031,-23.919239905
19033,-12.1797674215
19035,-18.2962962963
19037,3.0564362714
19039,-15.9797222834
19041,-20.0883515462
19043,-16.5475436533
19045,-13.5321950216
19047,-12.5837151921
19049,-7.9667845104
19051,-6.83656957929
19053,-11.5229357798
19055,-15.2476157647
19057,-3.92214111922
19059,-14.0169032052
19061,26.6699283391
19063,-25.1350956623
19065,-22.6262328868
19067,-18.5139573071
19069,-29.1559370529
19071,-13.4983127109
19073,-17.0556035725
19075,-39.2991763228
19077,-16.5658311726
19079,-14.8309705562
19081,-20.5017301038
19083,-24.6949447995
19085,-15.5150239682
19087,-32.1624850657
19089,0.412735849057
19091,-13.3109082172
19093,-25.5964878794
19095,-27.2259392692
19097,-7.83752253685
19099,-12.610112224
19101,-27.9979279979
19103,-1.69381107492
19105,-17.0839936609
19107,-15.9037631092
19109,-3.90599139358
19111,-4.00463745713
19113,-10.654544278
19115,-21.3914434226
19117,-19.9453551913
19119,-47.4583895637
19121,-16.5798345081
19123,-31.108045977
19125,-24.1597865065
19127,-20.5802889698
19129,-30.7458143075
19131,-15.350618739
19133,-9.27864214993
19135,-8.60434863408
19137,-30.3971686984
19139,-16.473791695
19141,-37.3786407767
19143,-24.0845365139
19145,-39.492325856
19147,1.98730333977
19149,-15.8605782221
19151,-0.539909528674
19153,-7.54061493018
19155,-15.6340230991
19157,-17.5334157026
19159,-17.5272053716
19161,-22.7226720648
19163,-9.11281879062
19165,-10.2527170355
19167,-59.1088419587
19169,-30.6208013721
19171,-5.57939914163
19173,-23.7719612764
19175,-23.777497548
19177,-28.0016363264
19179,0.361141206212
19181,-18.4944329491
19183,-29.0542772212
19185,-19.166082691
19187,-0.284767284441
19189,-24.7364400306
19191,-9.03734676423
19193,-10.107103287
19195,-8.66547689867
19197,-12.8548978523
