fips,data
19001,-29.8740123852
19003,-21.9495798319
19005,-29.2633546177
19007,-30.8600847971
19009,-24.2588932806
19011,-10.3715332287
19013,-17.4890788224
19015,-10.7168079096
19017,-33.960867266
19019,-18.7711006077
19021,-24.3302351011
19023,-46.5777354296
19025,-21.9403223233
19027,2.13897816691
19029,-46.2624004471
19031,-28.7263264421
19033,-11.240382811
19035,-25.9259259259
19037,-10.0717360115
19039,-16.403785489
19041,-22.5070460341
19043,-23.6128446613
19045,-12.6770506994
19047,-19.6378644655
19049,-9.42287139295
19051,-11.7517713169
19053,-16.777335104
19055,-24.4353182752
19057,-7.05789887346
19059,-22.3494764398
19061,3.20827145619
19063,-27.1180170181
19065,-24.4090441932
19067,-17.2123015873
19069,-29.4368449103
19071,-37.1754932503
19073,-22.0713380409
19075,-43.6946564885
19077,-23.625909014
19079,-24.4945567652
19081,-22.4112303881
19083,-25.0719232818
19085,-33.17348378
19087,-30.1142930525
19089,-9.9833917697
19091,-27.445460943
19093,-30.8424228359
19095,-23.9528023599
19097,-14.6445443023
19099,-13.1722428748
19101,-32.417739628
19103,17.0625262274
19105,-17.7224199288
19107,-18.7906976744
19109,-14.1489153801
19111,-12.9678989454
19113,-7.56265377985
19115,-24.3518723687
19117,-23.6876355748
19119,-45.8325312801
19121,-21.8060903045
19123,-30.6683066831
19125,-17.2813112418
19127,-24.0009186955
19129,-53.8226965803
19131,-16.1875427789
19133,-19.3144120899
19135,-15.1722452968
19137,-47.5966386555
19139,-26.3536283981
19141,-39.7534877421
19143,-26.4040234702
19145,-55.1939924906
19147,-4.94487136652
19149,-22.2329348245
19151,-16.6759620747
19153,-8.55857944272
19155,-41.9053101166
19157,-12.5485122898
19159,-38.5981022345
19161,-24.1923017468
19163,-17.8186211062
19165,-28.4107114562
19167,-57.8010008831
19169,-8.64689921214
19171,-15.5982173466
19173,-41.851247377
19175,-27.745466986
19177,-28.3615819209
19179,-5.399739362
19181,-17.5470941884
19183,-30.1467820851
19185,-26.0164512338
19187,-14.2373403109
19189,-29.8309178744
19191,-14.3607705779
19193,-16.6531634382
19195,-11.5267507612
19197,-21.2241428167
