fips,X
19001,-1.83746584483055
19003,-1.871117388358769
19005,7.028668271681891
19007,-8.992513399393761
19009,2.217545623017245
19011,4.855691300481249
19013,7.83150871404591
19015,-0.6356122517790741
19017,0.8568451721198258
19019,12.30865129559401
19021,-4.553446700240048
19023,2.055276607020694
19025,1.566698450322409
19027,27.33422210726143
19029,2.263380122897864
19031,5.538124436097149
19033,1.97364140888004
19035,1.109276459121659
19037,15.4895913516153
19039,-3.84125724131558
19041,6.369491712483569
19043,3.10791314134179
19045,13.97762837319203
19047,-2.304907007349039
19049,4.181639752561316
19051,-2.870951294466773
19053,-9.66914074658811
19055,21.99648815008231
19057,7.972706620707349
19059,4.601764330198792
19061,41.94149794392222
19063,2.331084608223961
19065,0.558450746172312
19067,6.034524178157689
19069,-0.184766900304151
19071,4.46347072857931
19073,3.533882044660249
19075,4.772346467791543
19077,1.35817763799994
19079,4.52454755672824
19081,0.6293897611346786
19083,2.827374486247699
19085,1.30489081090016
19087,4.973637503528948
19089,6.248721903323694
19091,1.92821218876321
19093,-4.067009634875799
19095,0.5926239190824205
19097,19.50372917625662
19099,0.8711164449767299
19101,-2.357572535303849
19103,10.92019341050381
19105,8.069517559418852
19107,-3.525326322062551
19109,5.656088317755156
19111,12.89186201248894
19113,10.65508545924346
19115,4.9076442409946
19117,-3.37020076435223
19119,-5.707657380118711
19121,2.257196861427222
19123,-4.337337693698171
19125,-11.69477745006708
19127,7.7509688135017
19129,-0.5397804590401805
19131,7.35327545649344
19133,-4.136096794588942
19135,-2.032920062654313
19137,1.475863830468509
19139,3.386054135382828
19141,-2.596032081046857
19143,1.24599863823606
19145,2.690508167734919
19147,4.292196182474841
19149,18.97380957097565
19151,5.409848073794474
19153,0.5751739050843012
19155,0.5073331568356512
19157,0.1069181261691092
19159,3.372972881505632
19161,-2.702972483393431
19163,10.05452258237137
19165,4.310389760631359
19167,-2.398604076089846
19169,4.615740226547622
19171,5.186395963979969
19173,-5.393673456037742
19175,0.7487901488347823
19177,-0.3664211665576715
19179,-2.255777477370601
19181,0.07746354619154872
19183,2.775183640536497
19185,-5.811254929208831
19187,5.411013266088119
19189,-2.94335797688931
19191,9.549266277998516
19193,1.792623561217521
19195,-4.11562210680308
19197,4.709355107089989
