fips,data
1001,95.9208899876
1003,91.0541459587
1005,95.9766385464
1007,96.7045454545
1009,78.088426528
1011,97.9865771812
1013,95.0898728628
1015,86.1677656801
1017,97.2435897436
1019,91.7537746806
1021,83.0299635956
1023,99.5245641838
1025,96.3312368973
1027,88
1029,92.5020374898
1031,95.8674463938
1033,82.7439886846
1035,96.3927855711
1037,88.3780332056
1039,96.5984586766
1041,90.8205841446
1043,64.3747486932
1045,92.0704845815
1047,96.596097966
1049,38.9827218016
1051,95.3475177305
1053,95.7773512476
1055,76.7913385827
1057,65.6920077973
1059,35.8964090242
1061,94.1542884523
1063,92.2131147541
1065,94.2321557318
1067,93.7404580153
1069,89.3277310924
1071,90.4328018223
1073,66.1523295187
1075,92.0909540287
1077,82.8571428571
1079,86.6076369673
1081,90.6418219462
1083,97.4248927039
1085,97.3933649289
1087,61.342717921
1089,85.2756196818
1091,97.679558011
1093,78.432
1095,86.559253763
1097,69.8107230538
1099,97.8058145913
1101,87.5244390653
1103,92.7640036731
1105,94.54705365
1107,95.6081081081
1109,98.2708933718
1111,83.4951456311
1113,91.7339667458
1117,65.1353568499
1115,71.8986216096
1119,96.2600178094
1121,83.4104795408
1123,96.9065232011
1125,87.5684380032
1127,67.1910682568
1129,96.7236467236
1131,97.9087452471
1133,24.4506038408
