fips,DEMOCRAT,REPUBLICAN
30015,978,1758
30017,1833,3373
30019,237,740
30021,1219,3029
30023,2860,1448
30025,237,1128
30027,1640,4257
30029,13892,28309
30031,21961,24358
30033,66,622
30035,2924,1415
30037,110,351
30039,533,1107
30041,3403,3164
30043,2272,4055
30045,337,854
30047,5805,7135
30049,15620,16803
30051,257,702
30053,2552,6057
30055,223,745
30057,1289,3130
30059,269,670
30061,700,1216
30063,32824,22652
30065,492,1833
30067,3783,4709
30069,49,240
30071,471,1688
30073,975,1673
30075,170,833
30077,888,1806
30079,167,520
30081,7285,14307
30083,1002,3510
30085,2086,1514
30087,1422,2004
30089,1720,3980
30091,665,1207
30093,10857,5430
30095,1248,3337
30097,475,1594
30099,1082,2113
30101,582,1440
30103,114,319
30105,1385,2337
30107,272,693
30109,98,421
30111,26403,40500
31001,4062,8316
31003,571,2596
31005,30,227
31007,55,346
31009,29,268
31011,615,2138
31013,1692,2869
31015,188,873
31017,224,1302
31019,5365,13570
31021,1291,2029
31023,1045,2738
31025,4367,7556
31027,958,3278
31029,254,1584
31031,436,2557
31033,1084,3449
31035,667,2232
31037,969,2051
31039,1031,2876
31041,1083,4296
31043,2922,3094
31045,1132,2478
31047,2199,5460
31049,215,763
31051,870,1745
31053,5673,8995
31055,106456,113220
31057,176,792
31059,807,2007
31061,384,1112
31063,271,1007
31065,423,1782
31067,3903,5513
31069,242,829
31071,149,769
31073,230,734
31075,30,322
31077,340,820
31079,7161,12646
31081,1146,3600
31083,354,1395
31085,51,476
31087,274,1178
31089,882,3922
31091,59,330
31093,914,1890
31095,1195,2166
31097,790,1225
31099,773,2349
31101,928,3044
31103,80,393
31105,395,1235
31107,1059,2885
31109,62015,62434
31111,4450,10728
31113,68,356
31115,62,290
31117,41,237
31119,3485,10062
31121,925,2490
31123,455,1681
31125,481,1106
31127,1128,2012
31129,568,1574
31131,2561,4258
31133,400,899
31135,238,1135
31137,880,3400
31139,637,2707
31141,3148,10061
31143,528,1890
31145,952,3891
31147,1191,2443
31149,103,672
31151,2289,2557
31153,26671,43213
31155,3307,6770
31157,4327,9648
31159,2386,5003
31161,390,2021
31163,552,927
31165,101,624
31167,614,1949
31169,728,1874
31171,42,360
31173,1247,939
31175,498,1657
31177,3132,6899
31179,1074,2493
31181,442,1258
31183,93,345
31185,1373,4874
32001,2961,7061
32003,389936,289053
32005,9297,16276
32007,3511,12014
32009,92,317
32011,107,663
32013,1737,3810
32015,534,1580
32017,400,1691
32019,7380,13520
32021,863,1080
32023,6320,10566
32027,632,1167
32029,920,1321
32031,95409,88453
32033,983,2601
32510,10291,12394
33001,15890,17571
33003,13977,14207
33005,25380,15156
33007,9095,6342
33009,29826,18208
33011,102303,99991
33013,44756,34524
33015,80142,87921
33017,36026,26729
33019,12166,9269
34001,65600,46522
34003,212754,169070
34005,126377,87401
34007,153682,69476
34009,21657,25781
34011,34055,20658
34013,236618,64406
34015,74013,59456
34017,153108,42369
34019,26876,38687
34021,104377,47355
34023,190555,107310
34025,133145,147513
34027,100146,124947
34029,102300,146474
34031,115926,64523
34033,14719,14334
34035,74592,66603
34037,26104,40625
34039,139752,68314
34041,18745,25744
35001,150739,106408
35003,560,1494
35005,6604,13088
35006,4961,2998
35007,2828,2699
35009,4022,9251
35011,287,586
35013,37139,27322
35015,6142,12583
35017,7090,5358
35019,1488,557
35021,260,327
35023,995,899
35025,4080,12548
35027,2942,5961
35028,5191,4796
35029,3583,3670
35031,15841,5546
35033,1955,595
35035,6829,12451
35037,1383,2202
35039,11465,3397
35041,1727,4043
35043,27236,24387
35045,15855,28849
35047,8850,2303
35049,50872,15500
35051,1964,2928
35053,4058,2722
35055,11978,2730
35057,2428,3529
35059,472,1236
35061,13511,12825
36000,105670,29509
36001,83978,40210
36003,5866,9377
36005,334600,26680
36007,39971,34708
36009,12040,14655
36011,16105,11646
36013,22463,24266
36015,16205,16138
36017,8642,8922
36019,18072,9892
36021,15241,10600
36023,9965,7859
36025,7881,9086
36027,62063,48264
36029,227325,149683
36031,9368,6076
36033,9532,5231
36035,8331,9830
36037,9092,12814
36039,8384,9737
36041,1092,1771
36043,10826,12166
36045,16231,16435
36047,580225,112957
36049,4530,5129
36051,11100,12641
36053,13231,12011
36055,185916,114434
36057,8106,8046
36059,294661,237862
36061,486172,84810
36063,41837,38158
36065,39031,40532
36067,117470,69357
36069,22065,20919
36071,70742,58003
36073,5505,7585
36075,22178,17610
36077,11530,10451
36079,18539,20925
36081,461391,108864
36083,35373,24903
36085,75557,66916
36087,63908,51976
36089,20488,13543
36091,50998,44915
36093,35330,22952
36095,5119,6497
36097,3444,3798
36099,6715,5244
36101,15015,20163
36103,287519,243258
36105,14612,11347
36107,8544,11160
36109,24872,10191
36111,43837,25572
36113,14276,12925
36115,10993,9793
36117,15732,17248
36119,234778,131139
36121,5357,9248
36123,4259,4269
37001,28875,38170
37003,4611,12253
37005,1583,3390
37007,7019,4166
37009,4116,8242
37011,1882,5766
37013,9435,13977
37015,6695,3387
37017,8062,7748
37019,22038,34743
37021,70625,54701
37023,13701,22267
37025,32849,49557
37027,10898,23229
37029,1508,3109
37031,10301,24775
37033,5348,5594
37035,24069,44538
37037,18361,16665
37039,3378,9278
37041,3556,3891
37043,1579,3973
37045,17062,25793
37047,11050,12941
37049,18763,26928
37051,75792,50666
37053,3562,7496
37055,7393,10248
37057,20624,49383
37059,5735,14687
37061,9033,11416
37063,111224,33769
37065,18310,8546
37067,92323,79768
37069,13436,14603
37071,33171,56138
37073,2786,2564
37075,1119,2750
37077,13598,12405
37079,3778,4411
37081,146365,104789
37083,17176,8763
37085,17331,25565
37087,11833,15633
37089,18642,32994
37091,7843,3007
37093,10076,6819
37095,1163,1193
37097,26076,49299
37099,8095,8254
37101,27290,48427
37103,2352,2837
37105,10801,13158
37107,13948,13980
37109,11024,25267
37111,6031,11775
37113,5712,10835
37115,4484,5404
37117,6583,5995
37119,272262,171668
37121,1838,5806
37123,4706,6404
37125,16505,29495
37127,24313,23842
37129,48668,53385
37131,7232,3483
37133,18490,32243
37135,53901,21539
37137,2647,4051
37139,10282,7633
37141,9632,14617
37143,2759,3822
37145,8418,10496
37147,41843,36214
37149,4013,6236
37151,14773,45160
37153,9904,9332
37155,24988,17510
37157,16351,25227
37159,22650,38775
37161,9374,18954
37163,11566,14422
37165,8215,5831
37167,8431,19904
37169,6018,15237
37171,9112,19923
37173,2618,2976
37175,6826,9634
37177,837,930
37179,32473,61107
37181,13323,7429
37183,267262,211596
37185,6978,3140
37187,3833,2622
37189,13002,13861
37191,23314,27641
37193,8148,20515
37195,20875,17954
37197,3957,12578
37199,3981,5278
38001,328,918
38003,2394,2964
38005,1235,868
38007,89,472
38009,1183,2280
38011,414,1280
38013,230,769
38015,14122,27951
38017,34712,36855
38019,818,1195
38021,853,1610
38023,385,733
38025,508,1506
38027,486,634
38029,383,1435
38031,607,1030
38033,162,742
38035,14032,15060
38037,334,1025
38039,536,771
38041,313,1000
38043,393,870
38045,740,1377
38047,232,810
38049,943,1678
38051,459,1035
38053,927,2458
38055,1670,3141
38057,1166,3152
38059,4469,8680
38061,1403,1962
38063,767,865
38065,281,693
38067,1253,1899
38069,660,1465
38071,2164,2665
38073,1343,1009
38075,398,851
38077,3198,4229
38079,3353,1092
38081,1075,879
38083,163,642
38085,900,225
38087,83,341
38089,2812,8521
38091,518,498
38093,3585,5685
38095,516,623
38097,1811,1996
38099,2124,2813
38101,8441,16230
38103,673,1654
38105,2322,7184
39001,3976,6865
39003,17913,29502
39005,8281,15519
39007,23803,18298
39009,18307,8543
39011,5831,17169
39013,14156,16758
39015,7107,11916
39017,62388,105176
39019,5543,7315
39021,7044,11045
39023,31298,31816
39025,30458,64208
39027,5791,12009
39029,19821,25251
39031,6940,8390
39033,7507,11852
39035,447232,190651
39037,6826,18108
39039,7732,10176
39041,37292,60194
39043,21793,16952
39045,29890,41034
39047,4249,6620
39049,346336,215987
39051,9073,11738
39053,4557,7750
39055,19659,30589
39057,32256,49819
39059,7450,8993
39061,219927,193326
39063,12564,22443
39065,4619,7489
39067,2950,4019
39069,5658,8257
39071,6049,11410
39073,6157,6285
39075,2608,8702
39077,11006,13060
39079,5166,7904
39081,15385,17034
39083,10470,17266
39085,57680,58744
39087,10744,14651
39089,34201,45503
39091,7062,13633
39093,81464,59405
39095,136616,69940
39097,6845,10342
39099,77059,42641
39101,12504,14265
39103,38785,50418
39105,4027,5895
39107,4745,16561
39109,16383,34606
39111,3035,3548
39113,137139,124841
39115,2814,3179
39117,5933,9865
39119,17001,19264
39121,2131,3563
39123,11503,10538
39125,3538,5354
39127,7033,7627
39129,9684,14037
39131,5684,5685
39133,39453,35242
39135,6211,13535
39137,4318,13721
39139,22687,33867
39141,14569,15008
39143,14541,13755
39145,15077,15492
39147,11353,13243
39149,6343,17142
39151,89432,88581
39153,153037,111000
39155,61672,38279
39157,18407,22242
39159,8805,16289
39161,4029,9585
39163,2436,2856
39165,32909,76561
39167,11651,17284
39169,19808,30251
39171,7266,10047
39173,32802,29704
39175,4137,6180
40001,2127,4381
40003,322,1761
40005,1243,3538
40007,244,2062
40009,1417,5508
40011,992,2824
40013,3681,9520
40015,3164,5687
40017,10537,35625
40019,4908,12214
40021,6144,8162
40023,1494,3572
40025,115,1082
40027,34771,59116
40029,649,1710
40031,12521,17664
40033,657,1796
40035,1747,3559
40037,7128,18986
40039,2359,7446
40041,4196,10080
40043,301,1792
40045,226,1575
40047,4733,15177
40049,2559,6925
40051,4786,14833
40053,393,1675
40055,488,1344
40057,264,659
40059,173,1261
40061,1175,3069
40063,1370,2838
40065,1954,5965
40067,605,1634
40069,1137,2649
40071,4627,11499
40073,898,4870
40075,1106,2316
40077,1170,2628
40079,4662,11177
40081,3273,9553
40083,4724,12314
40085,1034,2436
40087,3194,11112
40089,2440,7635
40091,2779,4509
40093,446,2700
40095,1396,3744
40097,4823,9637
40099,1540,3606
40101,9952,13404
40103,1143,3488
40105,1244,2832
40107,1256,2335
40109,106982,149728
40111,5432,7731
40113,6704,11242
40115,3509,6466
40117,1813,4232
40119,9198,16481
40121,4831,10841
40123,3947,8945
40125,7188,16250
40127,1043,3087
40129,272,1402
40131,9148,27553
40133,2600,4856
40135,4193,9578
40137,3939,12908
40139,862,4930
40141,906,1815
40143,82744,145062
40145,7791,20900
40147,5532,15668
40149,822,3494
40151,671,2727
40153,1133,5945
41001,2369,5702
41003,27776,14991
41005,95493,88592
41007,9861,7249
41009,12004,10772
41011,12845,14673
41013,3104,6790
41015,4625,6598
41017,36961,42463
41019,17145,30776
41021,371,639
41023,853,2926
41025,832,2607
41027,6058,3429
41029,44468,49020
41031,3301,4642
41033,14953,23673
41035,8302,18898
41037,770,2808
41039,102652,62509
41041,13401,8686
41043,20378,28944
41045,2759,6851
41047,56376,60190
41049,1202,2532
41051,274887,75302
41053,16292,17819
41055,319,678
41057,6293,5684
41059,8584,15499
41061,3973,7636
41063,1253,2804
41065,5211,5229
41067,135291,93974
41069,266,545
41071,19260,22045
42001,15091,26767
42003,352687,262039
42005,9045,20142
42007,37055,42344
42009,4788,16702
42011,83011,84702
42013,16276,33319
42015,8624,14410
42017,160521,156579
42019,28550,59761
42021,24249,35163
42023,724,1359
42025,11580,13504
42027,34176,34001
42029,124311,124840
42031,5056,10828
42033,11121,20347
42035,5734,7303
42037,10937,14236
42039,13883,20901
42041,44367,64809
42043,64965,57450
42045,171792,110853
42047,5463,7579
42049,68036,49025
42051,21971,26018
42053,896,1383
42055,18995,43260
42057,1310,4814
42059,5852,8428
42061,5409,11979
42063,14473,21257
42065,4787,13048
42067,2547,6862
42069,61838,35085
42071,88481,130669
42073,17513,21047
42075,19900,35872
42077,78283,66874
42079,64307,58325
42081,15203,30658
42083,5297,9545
42085,24232,25925
42087,4273,11939
42089,35221,26867
42091,233356,174381
42093,3053,4652
42095,67606,61446
42097,13072,19518
42099,5685,13120
42101,588806,96467
42103,10210,12786
42105,1897,5231
42107,24546,32278
42109,4687,10073
42111,9436,23984
42113,1034,1868
42115,6935,10800
42117,5357,11342
42119,6109,9896
42121,7945,13815
42123,6995,10010
42125,40345,53230
42127,8396,12896
42129,63722,103932
42131,5061,6587
42133,73191,113304
44001,14974,9231
44003,45564,31567
44005,23463,15202
44007,159520,75785
44009,35888,25366
45001,4543,5981
45003,25322,44042
45005,3297,838
45007,22405,48709
45009,4624,2194
45011,5188,4659
45013,29848,42687
45015,28542,38475
45017,4045,3707
45019,81487,77629
45021,7231,13314
45023,7891,6367
45025,7958,8490
45027,9091,7071
45029,8475,8443
45031,15457,14434
45033,7523,5427
45035,23445,32531
45037,4967,6512
45039,7777,3999
45041,28614,28961
45043,14163,16526
45045,68070,121685
45047,11972,16348
45049,5834,3312
45051,38885,72127
45053,5757,4169
45055,11259,16324
45057,13419,19333
45059,10318,14746
45061,5977,2832
45063,34148,76662
45065,2653,2467
45067,9688,5164
45069,6100,3676
45071,6913,9260
45073,8550,21611
45075,30720,12022
45077,11156,33474
45079,103989,53105
45081,3328,5135
45083,41461,66969
45085,27589,19274
45087,5796,6584
45089,11335,4824
45091,39131,59546
46003,556,804
46005,2881,4230
46007,548,626
46009,1167,1830
46011,5827,6220
46013,7250,8321
46015,824,1499
46017,472,166
46019,1002,3073
46021,153,616
46023,1483,2230
46025,713,1067
46027,2955,2147
46029,4588,6696
46031,648,515
46033,1335,3062
46035,3042,4757
46037,1497,1320
46039,941,1175
46041,1207,663
46043,332,1334
46045,622,1264
46047,1140,2258
46049,331,765
46051,1493,2034
46053,599,1507
46055,138,940
46057,921,1803
46059,575,1242
46061,760,1627
46063,82,638
46065,2786,5219
46067,923,2451
46069,189,531
46071,426,661
46073,452,538
46075,108,490
46077,1092,1451
46079,2724,3419
46081,3973,7025
46083,7982,13611
46085,605,933
46087,905,1655
46089,272,921
46091,1061,889
46093,2928,7566
46095,375,381
46097,479,636
46099,34674,40342
46101,1429,1535
46103,15125,28232
46105,319,1205
46107,339,1029
46109,2302,1883
46111,389,688
46113,2937,188
46115,1300,1670
46117,435,1063
46119,186,613
46121,1976,498
46123,737,1905
46125,1411,2715
46127,2782,4698
46129,671,1731
46135,4226,5495
46137,439,314
47001,10122,18968
47003,4211,10034
47005,2258,3850
47007,1267,3022
47009,12934,35441
47011,8037,27422
47013,3328,8604
47015,1564,3309
47017,3475,7225
47019,4789,15503
47021,4659,10268
47023,1624,4684
47025,2433,7617
47027,1037,1747
47029,2804,8459
47031,5870,13023
47033,1669,3783
47035,6261,18653
47037,143120,97622
47039,1303,2874
47041,2174,4143
47043,6233,11296
47045,3757,9921
47047,6688,12689
47049,1561,5243
47051,5603,10262
47053,6564,12883
47055,3760,6915
47057,1668,5470
47059,6225,17245
47061,1643,2516
47063,5234,14522
47065,58836,79933
47067,475,1527
47069,5482,4865
47071,2467,7886
47073,5088,14382
47075,4569,2960
47077,2517,7421
47079,4339,8193
47081,2698,4758
47083,1400,1579
47085,2905,3833
47087,1739,2383
47089,4232,13038
47091,1483,4611
47093,59399,109707
47095,884,1163
47097,4011,4616
47099,4237,10770
47101,1447,3117
47103,3290,9803
47105,5058,16707
47107,4609,12967
47109,2645,7015
47111,1552,5260
47113,18367,21993
47115,3953,6272
47117,3725,6832
47119,11825,20708
47121,1163,2734
47123,4372,11731
47125,24499,30245
47127,705,2053
47129,1725,4669
47131,3321,8814
47133,2805,4775
47135,992,1578
47137,712,1712
47139,1856,4108
47141,7802,17254
47143,2628,7802
47145,6018,14724
47147,8290,17643
47149,36414,60846
47151,1452,5117
47153,1489,3541
47155,7418,25984
47157,232443,135649
47159,2470,4495
47161,2069,2963
47163,15321,43562
47165,18579,46003
47167,7133,16672
47169,1240,1612
47171,1913,5032
47173,1478,4282
47175,875,1386
47177,4752,8010
47179,14325,32808
47181,1163,4253
47183,3548,8605
47185,2795,6197
47187,25142,69850
47189,14695,36109
48001,3813,12262
48003,795,3639
48005,7834,20303
48007,2704,6830
48009,525,3600
48011,98,828
48013,5133,7461
48015,2252,9265
48017,466,1339
48019,1864,7426
48021,9864,14033
48023,267,1297
48025,3452,4356
48027,35512,49574
48029,264856,241617
48031,1220,3638
48033,32,324
48035,1367,5885
48037,10196,24869
48039,34421,70862
48041,17477,37209
48043,1765,1976
48045,117,578
48047,1886,507
48049,1904,11895
48051,1705,4671
48053,3674,12843
48055,4791,6021
48057,2410,4144
48059,751,4378
48061,49975,26099
48063,1428,2881
48065,292,2451
48067,2924,8763
48069,630,1470
48071,2790,11787
48073,3875,12094
48075,320,1665
48077,740,4266
48079,256,649
48081,179,1218
48083,442,3012
48085,101415,196888
48087,177,962
48089,2029,6026
48091,11450,39318
48093,890,3944
48095,194,793
48097,2246,11951
48099,5158,11220
48101,180,555
48103,275,985
48105,480,957
48107,639,1132
48109,568,295
48111,253,1248
48113,405571,295813
48115,1019,2591
48117,1239,3042
48119,454,1524
48121,80978,157579
48123,1467,5122
48125,216,793
48127,2141,762
48129,226,1287
48131,3331,980
48133,970,5444
48135,8118,24010
48137,232,642
48139,13881,39574
48141,112952,57150
48143,1965,10329
48145,2033,3356
48147,2486,8161
48149,2315,8106
48151,512,1094
48153,551,1523
48155,140,348
48157,101144,116126
48159,751,3446
48161,1850,5646
48163,2376,1559
48165,535,3484
48167,39511,69059
48169,279,1263
48171,2055,10306
48173,44,526
48175,1127,2294
48177,1777,4216
48179,886,6443
48181,10670,30936
48183,12398,28742
48185,2339,6141
48187,15744,33117
48189,2243,6490
48191,265,832
48193,591,2918
48195,159,1788
48197,302,1176
48199,3359,17746
48201,587044,586073
48203,8456,17512
48205,184,1708
48207,553,1424
48209,25537,31661
48211,192,1298
48213,6106,21231
48215,97969,39865
48217,2752,9132
48219,1486,5546
48221,3843,18409
48223,2777,9836
48225,2265,5880
48227,2110,6453
48229,379,471
48231,6671,21011
48233,1045,6804
48235,112,668
48237,303,2580
48239,1070,3906
48241,3423,9957
48243,440,719
48245,44668,43242
48247,1301,356
48249,6492,4598
48251,10496,37661
48253,1226,4262
48255,1325,2825
48257,9472,24846
48259,3043,14508
48261,82,84
48263,66,335
48265,4338,17274
48267,217,1667
48269,5,139
48271,522,880
48273,4754,4058
48275,332,1160
48277,4181,12826
48279,998,3058
48281,1479,5621
48283,965,669
48285,1428,6796
48287,1632,4507
48289,1062,5814
48291,5202,17323
48293,2208,5288
48295,119,1044
48297,919,3154
48299,1822,7610
48301,9,54
48303,26271,63469
48305,506,1439
48307,537,2419
48309,25694,47903
48311,67,431
48313,967,3028
48315,1495,2733
48317,248,1368
48319,380,1565
48321,3980,8040
48323,8303,2171
48325,4784,11079
48327,171,665
48329,8286,35689
48331,2636,5481
48333,279,1882
48335,538,1756
48337,1116,6549
48339,32920,137969
48341,964,3968
48343,1858,3232
48345,55,538
48347,6465,13925
48349,4350,10847
48351,1677,4112
48353,1216,3282
48355,45772,48966
48357,253,2719
48359,71,790
48361,6800,23366
48363,1811,7393
48365,2211,7950
48367,7853,39243
48369,529,2011
48371,1591,2512
48373,4859,14071
48375,7126,18918
48377,1282,504
48379,761,3279
48381,7574,41447
48383,158,676
48385,277,1236
48387,1482,3549
48389,1655,1188
48391,998,1663
48393,33,468
48395,2798,4419
48397,8120,27113
48399,519,3104
48401,4451,13924
48403,807,3727
48405,1193,2469
48407,2410,7107
48409,7856,12005
48411,323,1905
48413,221,787
48415,838,4124
48417,131,1218
48419,2322,6879
48421,121,908
48423,21456,57331
48425,613,2871
48427,10260,1547
48429,475,2892
48431,31,459
48433,160,507
48435,369,1110
48437,579,1655
48439,253071,348920
48441,9750,32904
48443,184,358
48445,1059,2602
48447,109,700
48449,2648,6084
48451,9294,26878
48453,232788,140152
48455,1614,4537
48457,1668,5910
48459,2971,12015
48461,333,953
48463,3825,4529
48465,6285,5635
48467,3084,15794
48469,8802,19692
48471,6252,12140
48473,6514,9244
48475,841,2366
48477,3381,10857
48479,37597,11078
48481,4235,9750
48483,232,1878
48485,10525,29812
48487,971,2956
48489,3600,1416
48491,61875,97006
48493,4821,12218
48495,398,1311
48497,3221,17207
48499,3056,14351
48501,409,1698
48503,992,6225
48505,2527,997
48507,3042,574
49001,346,2174
49003,1984,17101
49005,6244,35039
49007,2275,5090
49009,94,406
49011,21889,96861
49013,581,5698
49015,569,3777
49017,308,1832
49019,1727,1996
49021,2148,14200
49023,451,3448
49025,744,2522
49027,431,4478
49029,403,4114
49031,74,697
49033,83,915
49035,146147,223811
49037,2139,3074
49039,980,8406
49041,738,7207
49043,8072,8884
49045,4524,14268
49047,997,10421
49049,17281,156950
49051,2191,7220
49053,8337,44698
49055,215,1089
49057,19841,54224
50001,12257,5203
50003,11514,5687
50005,8192,5088
50007,53626,21571
50009,1539,1164
50011,12057,7405
50013,2531,1471
50015,8371,3342
50017,9076,4588
50019,7117,4306
50021,17088,10835
50023,20351,8093
50025,16026,5347
50027,19494,8598
51001,7655,8213
51003,29757,23297
51005,3403,3595
51007,2490,4331
51009,5900,8876
51011,2453,5340
51013,81269,34474
51015,9451,23624
51017,894,1274
51019,10209,26679
51021,735,2144
51023,5452,12479
51025,4994,2968
51027,3094,6436
51029,3750,3569
51031,7595,17695
51033,7276,6151
51035,3685,8736
51036,2772,1396
51037,2503,3311
51041,77694,90934
51043,3239,4296
51045,830,1757
51047,8285,11580
51049,2422,2538
51051,2473,4274
51053,6550,6875
51057,3016,2602
51059,315273,206773
51061,13965,21034
51063,2732,4673
51065,5893,6678
51067,9090,16718
51069,12690,22858
51071,2730,4660
51073,6764,12137
51075,4676,8448
51077,2068,4801
51079,3290,5569
51081,3135,1766
51083,7766,8694
51085,18294,39940
51087,89594,70449
51089,10317,13984
51091,459,924
51093,8761,11802
51095,17879,22843
51097,1745,1865
51099,4477,6604
51101,3344,5466
51103,3149,3753
51105,2583,6847
51107,82479,75292
51109,6953,9215
51111,2684,2969
51113,2639,3869
51115,1807,3488
51117,6921,7973
51119,2370,3619
51121,19903,20006
51125,4171,3947
51127,3555,7246
51131,3741,2676
51133,3191,4310
51135,3344,3409
51137,6870,9244
51139,3724,6344
51141,2417,5622
51143,10858,19263
51145,4088,11200
51147,5132,3952
51149,6991,8879
51153,103331,74458
51155,5292,8920
51157,1980,2311
51159,1574,2160
51161,18711,31624
51163,4088,5898
51165,10065,24186
51167,3718,8180
51169,2395,7439
51171,6469,12538
51173,4171,8379
51175,4437,4733
51177,25165,31844
51179,27182,32480
51181,2576,1671
51183,3358,2021
51185,3661,13843
51187,6452,9869
51191,7076,18141
51193,4295,3731
51195,3760,11076
51197,3783,8324
51199,13183,20204
51510,52199,20249
51515,1225,1527
51520,2492,4780
51530,919,1564
51540,16510,4844
51550,55052,53900
51570,2544,5941
51580,1319,975
51590,12218,7763
51595,1793,886
51600,6651,4775
51610,5015,2147
51620,2833,1496
51630,7131,4060
51640,900,1332
51650,46966,18640
51660,8654,6565
51670,5179,3739
51678,1486,1146
51680,15948,19806
51683,8478,6463
51685,2879,1699
51690,3855,2312
51700,51100,27230
51710,62687,23147
51720,566,895
51730,14283,1527
51735,1679,5312
51740,32501,12858
51750,2732,2520
51760,75921,20050
51770,24134,14991
51775,4760,7299
51790,5728,5272
51800,24267,17820
51810,94299,99291
51820,3840,4790
51830,4903,2682
51840,5094,4946
53001,1540,3171
53003,4003,5654
53005,28145,49461
53007,13112,18402
53009,18580,18437
53011,93382,92951
53013,645,1568
53015,22726,20746
53017,5166,9425
53019,1294,1995
53021,8398,13748
53023,336,913
53025,8950,17852
53027,15960,11914
53029,21478,19605
53031,12739,6405
53033,668004,275700
53035,67277,52846
53037,7949,9782
53039,4598,5316
53041,12664,20452
53043,1673,4063
53045,14764,12761
53047,7108,9221
53049,5711,4499
53051,2508,3952
53053,186430,148467
53055,7125,3111
53057,28688,25071
53059,2628,2687
53061,188516,133016
53063,102295,115285
53065,7762,13691
53067,74037,49287
53069,1094,1119
53071,9768,14648
53073,57089,42703
53075,8037,8507
53077,33217,42239
54001,1768,3824
54003,14275,22156
54005,2790,5467
54007,1998,2725
54009,4005,5060
54011,13568,17985
54013,818,1319
54015,931,1971
54017,575,2130
54019,5419,8350
54021,840,1595
54023,718,3783
54025,4710,7930
54027,2299,5523
54029,4627,7226
54031,1482,3536
54033,9732,15876
54035,3854,7408
54037,10398,11258
54039,32480,41364
54041,1736,4375
54043,2227,4383
54045,3469,8222
54047,2109,3959
54049,8959,12054
54051,4484,8135
54053,3778,5741
54055,5432,15450
54057,2885,7833
54059,2428,6191
54061,13826,16831
54063,1455,3616
54065,2363,4513
54067,2664,5898
54069,6786,10768
54071,1074,2095
54073,955,1825
54075,1303,2182
54077,2931,7889
54079,7256,16032
54081,7739,20614
54083,3342,6160
54085,768,2921
54087,1939,2982
54089,1621,2981
54091,1941,3840
54093,880,2176
54095,890,2314
54097,2158,5939
54099,4931,8688
54101,947,1710
54103,2217,3473
54105,676,1427
54107,11230,22183
54109,1583,5769
55001,5542,4644
55003,5399,2820
55005,10890,11443
55007,6033,3603
55009,62526,64836
55011,3570,3364
55013,3986,4550
55015,11489,14539
55017,15237,15322
55019,6172,7412
55021,17175,13026
55023,4629,3067
55025,216071,83644
55027,18762,25211
55029,9357,8121
55031,14863,7705
55033,11316,10224
55035,30666,23256
55037,953,1645
55039,22379,30355
55041,2425,2172
55043,13594,10255
55045,11206,7857
55047,3793,5782
55049,8105,4287
55051,1784,1790
55053,5298,3900
55055,20158,23517
55057,6242,5411
55059,44867,34977
55061,5153,5747
55063,36693,25751
55065,4536,3314
55067,4573,5816
55069,7563,7455
55071,20403,21604
55073,32363,36617
55075,9882,10619
55077,4014,3992
55078,1191,179
55079,332438,154924
55081,9515,9675
55083,8865,10741
55085,10452,10917
55087,45659,47372
55089,19159,36077
55091,1876,1794
55093,10235,10397
55095,10073,12094
55097,22075,16615
55099,3887,3884
55101,53008,49347
55103,4969,3573
55105,49219,30517
55107,3397,3676
55109,19910,25503
55111,18736,12838
55113,4486,4442
55115,9000,11022
55117,27918,34072
55119,3763,5601
55121,7605,5707
55123,8044,5942
55125,5951,7749
55127,22552,29006
55129,4447,4699
55131,23166,54765
55133,78779,162798
55135,11578,17002
55137,5335,6562
55139,45449,42122
55141,18581,19704
56001,7458,7866
56003,868,4285
56005,2163,14953
56007,2110,4148
56009,1089,5043
56011,426,3109
56013,5333,11075
56015,1458,4178
56017,523,1895
56019,749,3363
56021,14295,23904
56023,1287,7144
56025,8961,22132
56027,200,1022
56029,2927,11234
56031,1223,3136
56033,3618,10267
56035,767,3472
56037,4774,11428
56039,6213,4858
56041,1628,6615
56043,794,3014
56045,422,2821
,39366,30450
,39366,858
,39366,
,2071,30450
,2071,858
,2071,
,,30450
,,858
,,
2001,1518,5899
2002,3096,5509
2003,2034,3769
2004,2864,3586
2005,3644,4027
2006,2145,5254
2007,1962,5247
2008,2083,5826
2009,1667,5432
2010,1344,4928
2011,2222,6057
2012,1901,4300
2013,2425,3078
2014,3340,3453
2015,3283,2875
2016,4013,2876
2017,2853,1542
2018,4247,2369
2019,4126,3855
2020,3081,4544
2021,3316,5262
2022,2859,3445
2023,3167,4926
2024,3128,3912
2025,3739,4569
2026,3169,6968
2027,4463,6015
2028,2188,5882
2029,1933,5774
2030,3578,5492
2031,4679,4219
2032,5930,3095
2033,2716,4289
2034,4662,3523
2035,2830,3804
2036,3341,1386
2037,2631,1517
2038,4101,2259
2039,3645,2566
2040,2717,1347
