fips,DEMOCRAT,REPUBLICAN
30011,53,573
30013,13137,18164
30015,686,2039
30017,1501,3156
30019,303,750
30021,1364,2723
30023,2672,1493
30025,256,1061
30027,1352,4353
30029,8329,22519
30031,10009,18833
30033,61,651
30035,2211,1709
30037,88,405
30039,295,1181
30041,2760,3392
30043,1513,3308
30045,278,1057
30047,3884,6441
30049,9982,15091
30051,243,752
30053,1629,5578
30055,267,827
30057,758,2656
30059,176,698
30061,382,1078
30063,17241,21474
30065,512,1582
30067,2154,4523
30069,36,254
30071,423,1727
30073,792,1948
30075,115,860
30077,638,1971
30079,164,541
30081,4451,11241
30083,1018,2858
30085,2059,1605
30087,1394,1826
30089,1165,3144
30091,702,1176
30093,8967,6299
30095,925,2765
30097,305,1450
30099,847,2294
30101,630,1639
30103,106,344
30105,1273,2500
30107,243,708
30109,121,369
30111,20370,33922
31001,3686,8162
31003,678,2562
31005,26,235
31007,65,390
31009,43,299
31011,575,2196
31013,1614,3208
31015,265,931
31017,250,1375
31019,3927,11931
31021,1223,2056
31023,1028,2638
31025,3656,6144
31027,1062,2989
31029,306,1505
31031,446,2322
31033,844,3207
31035,774,2326
31037,863,2338
31039,857,3232
31041,976,4245
31043,2695,3119
31045,823,2549
31047,1740,5511
31049,213,783
31051,820,1834
31053,5021,8871
31055,73347,101025
31057,179,801
31059,848,2024
31061,420,1196
31063,244,1102
31065,534,1849
31067,3516,5538
31069,203,963
31071,202,718
31073,228,757
31075,49,324
31077,416,839
31079,5952,11803
31081,1066,3251
31083,438,1358
31085,66,486
31087,312,1126
31089,846,3954
31091,74,317
31093,955,1760
31095,1361,2351
31097,794,1210
31099,680,2333
31101,778,2953
31103,78,422
31105,379,1379
31107,1037,2784
31109,44650,55514
31111,5205,9220
31113,60,336
31115,84,284
31117,48,244
31119,2772,9636
31121,848,2380
31123,460,1597
31125,497,1105
31127,1063,2177
31129,644,1701
31131,2208,4178
31133,522,937
31135,243,1170
31137,934,3575
31139,570,2534
31141,2612,9861
31143,610,1925
31145,1188,3680
31147,1382,2623
31149,141,725
31151,2321,2581
31153,14637,28979
31155,2852,5688
31157,3937,9397
31159,2250,4457
31161,392,2105
31163,564,1072
31165,98,629
31167,500,1895
31169,821,2096
31171,55,329
31173,924,1040
31175,583,1610
31177,2550,5758
31179,1001,2774
31181,584,1302
31183,85,351
31185,1407,4816
32001,2191,6237
32003,196100,170932
32005,5837,11193
32007,2542,11025
32009,116,333
32011,150,632
32013,1128,3638
32015,395,1619
32017,461,1372
32019,3955,7270
32021,916,1227
32023,4525,6904
32027,476,1221
32029,666,1014
32031,52097,63640
32033,1069,2234
32510,7354,11084
33001,10719,14799
33003,9852,12597
33005,17382,13793
33007,6570,7329
33009,18326,18092
33011,77625,80649
33013,30622,30028
33015,61628,65860
33017,25400,21108
33019,8224,9304
34001,52880,35593
34003,202682,152731
34005,99506,72254
34007,127166,62464
34009,22189,23794
34011,28188,18882
34013,185505,66842
34015,61095,42315
34017,118206,43804
34019,21387,32210
34021,83256,46670
34023,154998,93545
34025,131476,119291
34027,88039,111066
34029,102104,105684
34031,90324,61043
34033,13718,12257
34035,56232,59725
34037,21353,33277
34039,112003,68554
34041,16543,22172
35001,99461,95249
35003,353,1273
35005,6340,11378
35006,4127,2752
35007,2653,2600
35009,3471,8301
35011,349,612
35013,23912,21263
35015,7108,10335
35017,5673,4961
35019,1076,548
35021,214,366
35023,839,954
35025,3855,10157
35027,2027,4458
35028,4149,5623
35029,2975,3395
35031,10281,5070
35033,1456,668
35035,5465,10258
35037,1471,2292
35039,8169,3495
35041,1762,3762
35043,14899,15423
35045,11980,21434
35047,6540,2215
35049,32017,13974
35051,1689,2721
35053,3294,3173
35055,7039,2744
35057,1868,2891
35059,452,1269
35061,9819,10803
36000,,
36001,85617,47624
36003,6336,11436
36005,265801,36245
36007,45381,36946
36009,13697,18382
36011,17031,14988
36013,27016,29064
36015,17424,18779
36017,9112,10033
36019,15542,13274
36021,13489,13153
36023,9691,9857
36025,8450,10662
36027,52390,52669
36029,240176,160176
36031,7927,8822
36033,8870,7643
36035,9314,11434
36037,10191,14459
36039,8480,11332
36041,1114,2388
36043,12224,14147
36045,16799,18192
36047,497468,96605
36049,4333,6103
36051,10476,15244
36053,12017,14879
36055,161743,141266
36057,10249,9765
36059,341610,226954
36061,449300,79921
36063,47781,40952
36065,43933,47603
36067,109896,83678
36069,19761,23885
36071,58170,62852
36073,5991,9202
36075,22857,23249
36077,11460,12219
36079,18525,21853
36081,416967,122052
36083,34808,29562
36085,73828,63903
36087,69530,48441
36089,21386,16449
36091,43359,46623
36093,35534,27961
36095,5390,7459
36097,3301,4381
36099,6841,6734
36101,14600,24200
36103,306306,240992
36105,14348,12703
36107,9170,12239
36109,21807,13351
36111,38162,33447
36113,12193,14993
36115,9641,12596
36117,14977,21701
36119,218010,139278
36121,5935,10809
36123,3962,5565
37001,17459,29305
37003,4166,9242
37005,1715,2531
37007,4792,3161
37009,4011,6226
37011,1686,4956
37013,6634,10531
37015,4660,2488
37017,5889,4977
37019,13118,15427
37021,38545,46101
37023,11924,18466
37025,16284,32704
37027,8588,17337
37029,1187,1628
37031,8839,17381
37033,4091,4270
37035,16246,34244
37037,10461,10248
37039,3239,6305
37041,2430,2415
37043,1361,2416
37045,13455,19064
37047,9986,8342
37049,12213,19494
37051,38626,38129
37053,2595,4095
37055,5589,7301
37057,16199,35387
37059,3651,10184
37061,6475,7840
37063,53907,30150
37065,11315,6836
37067,52457,67700
37069,7454,8501
37071,19281,39453
37073,1944,1480
37075,1006,2304
37077,7733,7364
37079,2478,3353
37081,80787,84394
37083,10222,6698
37085,9155,14762
37087,9793,12118
37089,12562,25688
37091,5484,2382
37093,5017,3439
37095,1088,1132
37097,15434,29853
37099,5722,6237
37101,13704,27212
37103,1822,2114
37105,6785,9406
37107,9527,11512
37109,8412,15951
37111,4747,9109
37113,4683,8406
37115,3505,4676
37117,4929,4420
37119,126911,134068
37121,1535,4984
37123,3979,4946
37125,11232,19882
37127,12376,17995
37129,29292,36503
37131,5513,2667
37133,10269,19657
37135,30921,17930
37137,2188,2999
37139,5874,4943
37141,6415,7661
37143,2033,2230
37145,5042,6722
37147,19685,23192
37149,3114,5074
37151,11366,30959
37153,7935,6263
37155,17834,11721
37157,13260,18979
37159,14891,28922
37161,7697,13755
37163,8768,10410
37165,5627,3740
37167,7066,15548
37169,5030,12028
37171,7757,15401
37173,2097,2224
37175,5044,9011
37177,849,706
37179,14890,31876
37181,7092,5564
37183,123466,142494
37185,4576,2202
37187,2704,2169
37189,7959,10438
37191,13005,20758
37193,7226,16826
37195,11266,13466
37197,3127,10435
37199,3714,4970
38001,286,826
38003,1933,3452
38005,952,1055
38007,82,394
38009,1173,2349
38011,330,1080
38013,296,698
38015,9842,22467
38017,21451,33536
38019,618,1513
38021,806,1853
38023,306,443
38025,474,1124
38027,458,703
38029,405,1430
38031,474,1172
38033,156,611
38035,10593,15875
38037,235,1077
38039,484,920
38041,353,1057
38043,283,837
38045,689,1590
38047,223,812
38049,888,1682
38051,350,1178
38053,653,1634
38055,1465,2891
38057,1011,2984
38059,3439,6993
38061,1256,1466
38063,687,1031
38065,244,709
38067,1093,2430
38069,500,1348
38071,1658,3005
38073,1080,1488
38075,443,820
38077,2490,4999
38079,2681,1416
38081,959,1103
38083,161,707
38085,724,269
38087,85,316
38089,2784,6387
38091,475,655
38093,3067,5488
38095,410,694
38097,1512,2392
38099,1743,3099
38101,7533,13997
38103,661,1610
38105,2330,5187
39001,3581,6380
39003,13996,28647
39005,6685,13533
39007,19831,17940
39009,13158,9703
39011,5564,13770
39013,15980,12625
39015,5972,10027
39017,46390,86587
39019,4960,6732
39021,5955,9220
39023,27984,27660
39025,20927,47129
39027,4791,9824
39029,20657,21804
39031,5594,8243
39033,6721,11666
39035,359913,192099
39037,7741,14817
39039,6175,9540
39041,17134,36639
39043,17732,16105
39045,19065,33523
39047,3363,5685
39049,202018,197862
39051,6805,11546
39053,4872,7511
39055,15327,25417
39057,25059,37946
39059,6643,8181
39061,161578,204175
39063,8798,20985
39065,4557,7124
39067,3351,3417
39069,4367,8530
39071,5328,9728
39073,4474,5702
39075,2066,6754
39077,8183,12286
39079,5131,6958
39081,17488,15038
39083,7133,13393
39085,46497,51747
39087,11307,12531
39089,23196,37180
39091,5945,11849
39093,59809,47957
39095,108344,73342
39097,5287,8892
39099,69212,40460
39101,10370,13617
39103,26635,37349
39105,3674,5750
39107,5212,12485
39109,15584,26037
39111,3605,3145
39113,114597,109792
39115,2261,3451
39117,4529,7842
39119,13415,17995
39121,2296,3435
39123,9485,9917
39125,3384,5210
39127,5895,6440
39129,6598,10717
39131,4923,5333
39133,31446,28271
39135,6375,11176
39137,4063,12837
39139,20572,30138
39141,11662,13706
39143,11146,13699
39145,13997,15022
39147,9512,13863
39149,6593,12476
39151,75308,78153
39153,119759,96721
39155,57643,34654
39157,15879,19549
39159,5040,11502
39161,4209,8679
39163,2037,2720
39165,19142,48318
39167,10383,15342
39169,14779,25901
39171,5454,9941
39173,22687,27504
39175,3397,6113
40001,2361,3503
40003,583,1886
40005,1906,2375
40007,339,2092
40009,2408,4067
40011,1402,2633
40013,5554,6084
40015,4272,4835
40017,8367,22679
40019,6659,9667
40021,7256,6918
40023,2799,2461
40025,227,1230
40027,27792,47393
40029,1148,1196
40031,11971,17103
40033,1068,1388
40035,2568,2815
40037,9753,13580
40039,3115,6527
40041,5514,7618
40043,599,1607
40045,468,1513
40047,6543,14902
40049,4189,5536
40051,6037,10040
40053,709,1762
40055,839,1287
40057,507,692
40059,374,1296
40061,2510,2039
40063,2334,2196
40065,2515,5591
40067,1245,1320
40069,1809,2072
40071,6122,11768
40073,1304,4693
40075,1544,2173
40077,1865,1739
40079,6536,8215
40081,4140,7387
40083,4510,8187
40085,1530,1807
40087,3679,6750
40089,3752,6601
40091,4206,3444
40093,635,2672
40095,2210,2641
40097,6618,7132
40099,2263,2609
40101,12520,11820
40103,1416,3230
40105,1703,2069
40107,1814,1910
40109,81590,139078
40111,7186,5797
40113,7540,8138
40115,5647,5625
40117,2435,3386
40119,9319,15256
40121,7627,8514
40123,5387,7299
40125,8763,13235
40127,1969,2331
40129,441,1234
40131,10813,17713
40133,3783,4011
40135,5425,6614
40137,6467,10860
40139,1084,4964
40141,1400,1920
40143,81656,134152
40145,8244,12981
40147,6644,13788
40149,1564,2850
40151,1235,2774
40153,1950,5067
41001,2195,5618
41003,19444,15825
41005,76421,77539
41007,8296,6950
41009,10331,9369
41011,11610,15626
41013,2474,5363
41015,4090,6551
41017,22061,32132
41019,14193,30294
41021,359,679
41023,589,3078
41025,766,2799
41027,4072,3721
41029,33153,46052
41031,2681,3838
41033,11864,22186
41035,7541,18855
41037,707,2830
41039,78583,61578
41041,10861,8446
41043,16682,25359
41045,2336,7624
41047,49430,57443
41049,1197,2224
41051,188441,83677
41053,11921,14988
41055,326,679
41057,5762,5775
41059,7809,14140
41061,3577,7836
41063,836,3279
41065,4616,5356
41067,90662,86091
41069,202,584
41071,14254,19193
42001,11682,20848
42003,329963,235361
42005,11127,15508
42007,38925,32491
42009,5474,13598
42011,59150,71273
42013,15774,28376
42015,7911,14660
42017,132914,121927
42019,25037,44009
42021,30308,28001
42023,779,1383
42025,10668,9717
42027,21409,26172
42029,82047,100080
42031,5605,9796
42033,11718,18019
42035,5521,6064
42037,8975,12095
42039,13250,18858
42041,31053,54802
42043,44390,53631
42045,134861,105836
42047,5754,7347
42049,59399,49027
42051,28152,20013
42053,843,1371
42055,14922,33042
42057,1425,3753
42059,7230,5890
42061,5073,10408
42063,13667,16799
42065,5566,11473
42067,2656,5795
42069,57471,35096
42071,54968,115900
42073,20593,18060
42075,16093,28534
42077,56667,55492
42079,62199,52328
42081,14663,27137
42083,5510,9661
42085,23817,23132
42087,4835,9400
42089,21939,23265
42091,177990,145623
42093,2356,3960
42095,53097,47396
42097,13670,18142
42099,4459,11184
42101,449182,100959
42103,7330,9339
42105,2037,4858
42107,26215,29841
42109,3536,8963
42111,12028,20218
42113,1066,1928
42115,6481,10226
42117,4617,9635
42119,4209,8523
42121,8196,11642
42123,7537,9290
42125,44961,37339
42127,6904,11201
42129,71792,80858
42131,4363,6922
42133,51958,87652
44001,13424,8375
44003,43265,25291
44005,20790,14258
44007,142469,61378
44009,29560,21253
45001,3766,4450
45003,16409,33203
45005,2338,967
45007,19606,35827
45009,3451,2047
45011,3661,4521
45013,17487,25561
45015,17707,24796
45017,3063,3216
45019,49520,58229
45021,6138,9900
45023,5242,4986
45025,6111,6266
45027,5999,5186
45029,6449,6767
45031,10253,11290
45033,4930,3975
45035,12168,20734
45037,3950,4760
45039,5263,3011
45041,17157,23678
45043,9445,10535
45045,43810,92714
45047,8139,12193
45049,4896,2798
45051,29113,40300
45053,3646,2414
45055,7428,11911
45057,8782,11676
45059,7920,12102
45061,3899,2675
45063,22830,58095
45065,1896,1704
45067,7358,4687
45069,5060,2699
45071,4428,7492
45073,7571,15364
45075,19802,12657
45077,8927,24681
45079,63179,50164
45081,2682,4098
45083,29559,52114
45085,14365,15915
45087,4662,5768
45089,6723,4524
45091,19251,33776
46003,513,847
46005,3216,4347
46007,377,712
46009,1162,1901
46011,4546,6212
46013,7173,9060
46015,818,1268
46017,256,140
46019,840,2760
46021,147,739
46023,1300,2205
46025,791,1272
46027,2638,2363
46029,4192,6718
46031,549,629
46033,955,2495
46035,2936,4445
46037,1492,1623
46039,926,1245
46041,880,761
46043,363,1311
46045,676,1257
46047,1133,2185
46049,388,904
46051,1475,2235
46053,718,1487
46055,164,938
46057,923,1731
46059,565,1419
46061,457,944
46063,64,650
46065,2212,5188
46067,1052,2497
46069,218,592
46071,319,687
46073,468,624
46075,137,509
46077,1049,1612
46079,2331,2724
46081,2797,6327
46083,3844,6546
46085,482,875
46087,965,1610
46089,295,1073
46091,939,1097
46093,2267,6870
46095,222,495
46097,523,724
46099,27042,33428
46101,1318,1361
46103,11123,24696
46105,297,1237
46107,356,1112
46109,1700,2237
46111,468,767
46113,1667,252
46115,1274,1957
46117,402,955
46119,209,633
46121,993,478
46123,799,1909
46125,1414,2514
46127,2358,3265
46129,721,1758
46135,3596,4904
46137,314,384
47001,13556,14688
47003,6136,5911
47005,3700,2484
47007,1756,2380
47009,14688,25273
47011,8768,20167
47013,6492,5784
47015,2697,1924
47017,5239,5465
47019,6724,12111
47021,6062,6356
47023,2192,3487
47025,3841,5023
47027,1931,1468
47029,3872,6185
47031,8741,8788
47033,2705,2676
47035,7644,10994
47037,120508,84117
47039,2278,2046
47041,3765,2411
47043,8332,7016
47045,5425,6282
47047,5037,6402
47049,2529,3417
47051,7828,6560
47053,8663,8286
47055,5527,4377
47057,2361,3746
47059,7909,12540
47061,2970,1553
47063,7564,11824
47065,51708,66605
47067,690,1343
47069,4953,3729
47071,3735,4951
47073,6753,10071
47075,3887,2554
47077,3166,5153
47079,6093,5944
47081,4239,2914
47083,2081,993
47085,4205,2387
47087,3304,1384
47089,5226,8657
47091,1813,3740
47093,60969,86851
47095,1419,781
47097,4224,3329
47099,6643,7613
47101,2281,2037
47103,5060,5435
47105,5905,10266
47107,6142,10155
47109,4003,4897
47111,3059,3366
47113,15781,17862
47115,5441,4651
47117,5107,4105
47119,11127,11930
47121,1555,1797
47123,5327,7514
47125,18818,19644
47127,1107,1145
47129,2921,3144
47131,6056,6168
47133,4507,2875
47135,1650,1165
47137,939,1281
47139,2574,2907
47141,10785,11248
47143,3722,5900
47145,9575,11345
47147,10249,9675
47149,27360,33445
47151,2967,3579
47153,1648,2169
47155,8208,16734
47157,190404,141756
47159,4884,2384
47161,2870,1826
47163,21354,33482
47165,22118,27601
47167,6300,10070
47169,1966,950
47171,2566,3780
47173,2564,3199
47175,1255,845
47177,7378,5552
47179,14769,22579
47181,1859,3370
47183,5570,6106
47185,4135,3525
47187,18745,38901
47189,16561,18844
48001,5041,9835
48003,876,3091
48005,9957,16648
48007,2637,5390
48009,993,2951
48011,150,772
48013,4322,6231
48015,2407,6661
48017,488,1589
48019,1426,5613
48021,6973,10310
48023,663,1285
48025,3795,4429
48027,21011,41208
48029,185158,215613
48031,811,2777
48033,62,283
48035,1930,4745
48037,11662,18325
48039,24883,53445
48041,12359,32864
48043,1349,1867
48045,224,544
48047,1854,556
48049,3138,9609
48051,2235,3542
48053,3557,9286
48055,3872,5216
48057,2766,3724
48059,1174,3656
48061,33214,27800
48063,1625,2121
48065,480,2216
48067,4618,6295
48069,727,1607
48071,2888,6769
48073,4755,9599
48075,602,1506
48077,1460,3112
48079,344,807
48081,355,1137
48083,853,2687
48085,42884,128179
48087,429,974
48089,2229,4913
48091,7131,24599
48093,1636,3334
48095,268,818
48097,3153,10128
48099,4493,10321
48101,241,502
48103,387,1246
48105,467,924
48107,705,1270
48109,577,413
48111,341,1385
48113,275308,322345
48115,1463,3337
48117,1240,3687
48119,726,1143
48121,40144,102171
48123,1570,4541
48125,284,589
48127,2678,1032
48129,360,1333
48131,3990,1010
48133,1774,4531
48135,9425,22893
48137,261,663
48139,10629,26091
48141,83848,57574
48143,2804,8126
48145,2417,3239
48147,4102,6074
48149,2542,6658
48151,884,968
48153,580,1830
48155,263,286
48157,47569,73567
48159,1018,2420
48161,2316,4247
48163,2317,1774
48165,723,2691
48167,40020,50397
48169,454,1302
48171,1511,8096
48173,39,528
48175,1233,2108
48177,1877,4092
48179,1376,6732
48181,13647,25596
48183,11244,26739
48185,2450,4197
48187,8311,21499
48189,2158,6868
48191,472,966
48193,878,2447
48195,198,1874
48197,566,976
48199,5595,11962
48201,418267,529159
48203,8878,13834
48205,359,1645
48207,1401,1488
48209,11387,20170
48211,251,1203
48213,8704,16607
48215,61390,38301
48217,3524,7054
48219,1419,5250
48221,4704,12429
48223,3692,7076
48225,2833,5308
48227,2744,6668
48229,380,514
48231,7857,16177
48233,1796,7443
48235,162,624
48237,822,2107
48239,1446,3365
48241,4533,7071
48243,283,708
48245,45409,40320
48247,1512,623
48249,7418,4498
48251,11778,26202
48253,1899,4080
48255,1617,2638
48257,7455,15290
48259,1901,8788
48261,119,106
48263,185,346
48265,4002,14637
48267,328,1313
48269,14,120
48271,486,932
48273,4481,4526
48275,617,947
48277,5553,9775
48279,1114,3451
48281,1569,4526
48283,1266,731
48285,2171,5288
48287,1733,3699
48289,1893,4362
48291,7311,12458
48293,2768,4212
48295,206,1072
48297,1114,2828
48299,2143,6295
48301,29,124
48303,18469,56054
48305,562,1507
48307,794,2084
48309,23462,43955
48311,77,358
48313,1241,2333
48315,1852,2039
48317,415,1520
48319,417,1352
48321,4696,7584
48323,5995,3143
48325,4025,8590
48327,334,642
48329,7534,31514
48331,3429,4706
48333,548,1738
48335,837,1708
48337,2256,4951
48339,23286,80600
48341,1040,4201
48343,2455,2381
48345,118,514
48347,6204,13145
48349,5366,8358
48351,2503,2423
48353,1874,3337
48355,45349,49906
48357,251,2687
48359,108,659
48361,11887,17325
48363,3263,5690
48365,3011,5975
48367,8878,23651
48369,447,2274
48371,1539,2700
48373,6877,11746
48375,7242,17629
48377,1064,618
48379,1225,2049
48381,7209,33921
48383,282,959
48385,316,1146
48387,2219,2941
48389,1872,1273
48391,1172,1721
48393,72,472
48395,3283,3007
48397,3642,13666
48399,969,3020
48401,4841,11611
48403,1753,2764
48405,1636,2116
48407,2946,4623
48409,7840,10599
48411,618,1691
48413,338,826
48415,1193,4060
48417,264,1066
48419,3227,5692
48421,144,998
48423,16470,43320
48425,752,2120
48427,6505,1911
48429,811,2425
48431,132,520
48433,294,496
48435,468,1063
48437,856,1612
48439,173758,286921
48441,10504,31701
48443,219,243
48445,1108,2910
48447,228,608
48449,3008,4995
48451,9288,24733
48453,125526,141235
48455,2142,3093
48457,2775,4236
48459,4180,8448
48461,266,982
48463,3436,4855
48465,5056,6223
48467,5245,12383
48469,8176,18787
48471,4943,9076
48473,5046,5686
48475,1256,2534
48477,2996,8645
48479,18120,13076
48481,4838,8455
48483,579,1787
48485,14108,27802
48487,1356,3138
48489,3218,1789
48491,26591,65041
48493,3997,7509
48495,556,1468
48497,4830,11234
48499,3893,9810
48501,531,1911
48503,1843,5022
48505,1638,953
48507,2616,751
49001,541,1653
49003,2555,12288
49005,5170,25920
49007,3298,3758
49009,104,317
49011,18845,64375
49013,779,3622
49015,958,3243
49017,178,1719
49019,1158,1822
49021,1789,10106
49023,619,2023
49025,387,2254
49027,696,3850
49029,553,2464
49031,133,626
49033,152,736
49035,107576,171585
49037,1838,2721
49039,1211,5781
49041,1046,5763
49043,4601,6168
49045,4001,7807
49047,1387,6733
49049,16445,98255
49051,1476,3819
49053,5465,25481
49055,202,953
49057,19890,39254
50001,8936,6953
50003,9021,7284
50005,5859,6746
50007,39156,26105
50009,1129,1564
50011,9514,8395
50013,1835,1550
50015,5676,4456
50017,6694,6858
50019,5472,5799
50021,13990,13546
50023,15281,11448
50025,11319,7358
50027,15140,11713
51001,5092,6352
51003,16255,18291
51005,2214,2808
51007,1754,2947
51009,4812,6660
51011,2132,3654
51013,50260,28555
51015,6643,17744
51017,822,1311
51019,8160,17224
51021,851,1759
51023,4627,8867
51025,3387,2561
51027,5745,3867
51029,2561,2738
51031,6659,13162
51033,4314,3873
51035,3638,7142
51036,1981,1023
51037,2017,2855
51041,38638,69924
51043,2166,2883
51045,851,1580
51047,4364,7440
51049,1405,1974
51051,3951,3122
51053,4001,4959
51057,1750,1995
51059,196501,202181
51061,8296,14456
51063,1957,3423
51065,3431,4962
51067,7145,11225
51069,7158,14574
51071,3004,3574
51073,4553,8718
51075,3197,5378
51077,2467,4236
51079,1774,3375
51081,2314,1565
51083,5963,7732
51085,12044,28614
51087,48645,62887
51089,8898,11870
51091,453,942
51093,5162,7587
51095,9090,14628
51097,1387,1423
51099,2070,3590
51101,2125,3547
51103,1937,3411
51105,4031,4551
51107,30938,42453
51109,4309,5461
51111,2026,2510
51113,1844,2940
51115,1499,2951
51117,4797,6600
51119,1671,2844
51121,11720,13991
51125,2907,2913
51127,2055,3934
51131,2340,2299
51133,2118,3362
51135,2460,2870
51137,4126,5991
51139,2726,5089
51141,2254,4901
51143,7834,15760
51145,2708,6820
51147,2922,3214
51149,4182,6579
51153,44745,52788
51155,5255,7089
51157,1462,1850
51159,1076,1784
51161,16141,25740
51163,2953,4522
51165,5834,17482
51167,5442,5065
51169,3552,5535
51171,4420,9636
51173,4836,6580
51175,3359,3293
51177,13455,20739
51179,12596,20731
51181,1845,1313
51183,2006,1745
51185,7227,8655
51187,4313,6335
51191,7549,12064
51193,2922,2932
51195,6412,6504
51197,3462,6539
51199,8622,15312
51510,33633,19043
51515,1078,1269
51520,2646,3495
51530,941,980
51540,7762,4034
51550,33578,39684
51570,2100,5519
51580,1168,966
51590,8221,9427
51595,1116,938
51600,4361,4762
51610,3109,2131
51620,1763,1393
51630,3360,2935
51640,996,1160
51650,27490,19561
51660,3482,5741
51670,3024,3749
51678,1048,957
51680,10374,12518
51683,5262,6752
51685,1048,1460
51690,3048,2560
51700,29779,27006
51710,38221,21920
51720,867,639
51730,8751,2109
51735,1448,4271
51740,22286,12628
51750,2063,2190
51760,42717,20265
51770,17920,14630
51775,4348,6188
51790,3324,4878
51800,12471,11836
51810,62268,83674
51820,2737,4084
51830,1724,1777
51840,3318,4314
53001,1406,3440
53003,2736,4909
53005,19512,38367
53007,8412,16980
53009,13779,16251
53011,61767,67219
53013,515,1523
53015,18233,16873
53017,3822,8512
53019,932,1896
53021,4653,8594
53023,300,982
53025,7073,15830
53027,13304,11225
53029,14778,16408
53031,8281,6095
53033,476700,273171
53035,50302,46427
53037,5516,7727
53039,3062,4557
53041,9891,18565
53043,1417,3546
53045,10876,10257
53047,4335,9384
53049,4895,4042
53051,1973,3076
53053,138249,118431
53055,4426,3005
53057,20432,22163
53059,1753,2151
53061,129612,109615
53063,74604,89299
53065,5560,11299
53067,50467,39924
53069,803,1033
53071,7188,13304
53073,34033,34287
53075,6509,9003
53077,25546,39494
54001,2503,3411
54003,8797,13619
54005,5656,3353
54007,2719,2529
54009,4678,4195
54011,14896,16440
54013,1112,1425
54015,1617,1887
54017,773,1955
54019,8371,5897
54021,1092,1560
54023,891,3571
54025,5627,6866
54027,2069,3879
54029,6249,6458
54031,1621,2816
54033,13009,12948
54035,4937,6341
54037,6860,7045
54039,38524,36809
54041,2355,3606
54043,3939,3389
54045,8927,5334
54047,4845,2348
54049,12315,9972
54051,6000,6859
54053,4963,5972
54055,8347,10206
54057,3341,6180
54059,6049,3866
54061,12603,13595
54063,2094,2940
54065,1939,3639
54067,4059,4359
54069,7653,9607
54071,1172,1996
54073,1267,1884
54075,1392,1970
54077,3515,6607
54079,7891,12173
54081,11047,12587
54083,4028,5248
54085,1024,2717
54087,2332,3172
54089,2299,2304
54091,2473,3124
54093,1319,1935
54095,1214,2582
54097,2770,5165
54099,7940,7993
54101,1764,1484
54103,2849,3239
54105,818,1518
54107,12664,20428
54109,4289,3473
55001,4826,3920
55003,4356,3038
55005,8928,9848
55007,4427,3266
55009,49096,54258
55011,3237,3038
55013,3626,3967
55015,8202,10837
55017,12102,12835
55019,5931,7461
55021,12636,11987
55023,4005,3024
55025,142317,75790
55027,14580,21684
55029,6560,7810
55031,13593,6930
55033,9172,8911
55035,24078,20921
55037,816,1528
55039,18181,26548
55041,2158,2404
55043,10691,10240
55045,7863,6790
55047,3301,5451
55049,5842,4221
55051,1620,1734
55053,4380,3670
55055,15203,19204
55057,4813,4910
55059,32429,28891
55061,4670,4883
55063,28455,24327
55065,3710,3336
55067,4199,5125
55069,6664,6727
55071,17667,19358
55073,26546,28883
55075,8676,10535
55077,3437,3522
55078,949,225
55079,252329,163491
55081,7460,8217
55083,7260,8706
55085,8339,9512
55087,32735,39460
55089,15030,31155
55091,1854,1631
55093,8559,8169
55095,8961,9557
55097,17942,13214
55099,3413,4136
55101,41563,44014
55103,3837,3994
55105,40472,27467
55107,3161,3758
55109,13077,15240
55111,13035,11586
55113,3333,3972
55115,7335,9548
55117,23569,29648
55119,3254,5278
55121,6678,5002
55123,6577,5684
55125,4706,6958
55127,15492,22982
55129,3695,3912
55131,18115,41162
55133,64319,133105
55135,8787,12980
55137,4239,5571
55139,33983,38330
55141,15936,17803
56001,5069,7814
56003,1004,3720
56005,1967,10203
56007,2206,4498
56009,1076,3919
56011,361,2289
56013,4172,10560
56015,1439,3922
56017,544,1733
56019,555,2886
56021,12162,21797
56023,1184,5415
56025,8646,18439
56027,190,888
56029,2424,9884
56031,1249,2925
56033,3330,8424
56035,458,2624
56037,5521,9425
56039,4019,5454
56041,1650,5469
56043,806,3138
56045,449,2521
2001,1284,4681
2002,2081,4235
2003,3693,3135
2004,2715,4127
2005,1931,3545
2006,1542,3862
2007,1893,4868
2008,1498,5371
2009,1203,4789
2010,2194,5673
2011,2043,3960
2012,2051,4626
2013,2661,3853
2014,1626,3750
2015,2106,2453
2016,1969,1980
2017,2230,4564
2018,2739,5421
2019,2350,4619
2020,2259,3648
2021,2309,3263
2022,2656,4910
2023,1282,2961
2024,1985,5063
2025,1697,5489
2026,1608,5869
2027,2199,6714
2028,2116,7113
2029,2806,4054
2030,1698,3622
2031,1831,3326
2032,1389,4178
2033,1765,5804
2034,1300,5243
2035,1208,4278
2036,1945,3007
2037,1821,2725
2038,2015,2467
2039,2282,2321
2040,1024,1831
