fips,data
19001,-51.5754560531
19003,-37.4161073826
19005,-29.7362523703
19007,-27.8931358286
19009,-32.7197149644
19011,-31.8276004973
19013,-48.8983886879
19015,-64.7993797248
19017,-16.3677553332
19019,-35.3295535082
19021,-65.2705594619
19023,-64.7847959754
19025,-47.9087452471
19027,4.72903003107
19029,-50.0095038966
19031,-40.4662781016
19033,-63.5333149019
19035,-48.4108967083
19037,-14.6572104019
19039,-38.415723645
19041,-61.9450317125
19043,-24.7055128004
19045,-12.8116042734
19047,-13.928067701
19049,-57.8281889178
19051,-0.244173140954
19053,-16.9014084507
19055,-52.9166666667
19057,-29.6321250505
19059,-57.5471698113
19061,13.596872285
19063,-71.3074204947
19065,-53.8232507782
19067,-68.5329553508
19069,-77.7267508611
19071,-5.65190777392
19073,-54.6036161335
19075,-60.8768167739
19077,-47.8862793572
19079,-69.6151924038
19081,-75.867768595
19083,-63.9463387367
19085,-14.7961388849
19087,-39.7042595454
19089,-21.9906839912
19091,-72.5836431227
19093,-58.8480485032
19095,-26.3006964359
19097,-17.7610333692
19099,-34.0790032564
19101,-41.9219078794
19103,-0.792618005442
19105,-22.1654029272
19107,-24.286354805
19109,-50.1050861707
19111,-11.6830886789
19113,-46.654950205
19115,-60.5518269948
19117,-42.776203966
19119,-60.3194619588
19121,-34.0742293982
19123,-29.9486249622
19125,-14.9431438127
19127,-53.8162750049
19129,-25.6795650783
19131,-60.4375
19133,-26.0753880266
19135,-31.3758079409
19137,-50.9359605911
19139,-34.0291128811
19141,-47.4885844749
19143,-36.8161250514
19145,-50.5525846702
19147,-36.1785948785
19149,-26.4828107291
19151,-26.695035461
19153,-56.3193631468
19155,-12.1637189131
19157,-54.0698705444
19159,-46.4659351875
19161,-57.6795912233
19163,-28.4517619873
19165,-7.76528460998
19167,-53.2065110806
19169,-62.7442650807
19171,-24.4671532847
19173,-46.4800162305
19175,-36.452573373
19177,-33.9423076923
19179,-0.186000978953
19181,-48.5148514851
19183,-40.1212553495
19185,-21.7205138186
19187,-35.2269017303
19189,-84.4122657581
19191,-33.4448160535
19193,-28.6809913165
19195,-78.9606035205
19197,-72.8475033738
