fips,data
1001,97.3634651601
1003,90.811965812
1005,97.0994475138
1007,97.1114962449
1009,78.4729229734
1011,97.9865771812
1013,96.0352422907
1015,88.0967536601
1017,97.3737373737
1019,92.34393404
1021,84.5036319613
1023,99.5279307632
1025,97.8768577495
1027,86.9841269841
1029,91.4748508099
1031,96.2816455696
1033,83.2473444613
1035,96.3562753036
1037,90
1039,97.5643509549
1041,86.8867491976
1043,65.1770657673
1045,93.1964056483
1047,96.8280467446
1049,34.8605784182
1051,96.0190636389
1053,96.4536634326
1055,78.3795263884
1057,66.3418954827
1059,29.6263079223
1061,94.6524064171
1063,95.015576324
1065,96.2209302326
1067,94.4572748268
1069,92.0712694878
1071,91.25
1073,71.0296450193
1075,92.3326133909
1077,83.7378033525
1079,86.4756446991
1081,92.1750105175
1083,97.9265658747
1085,99.0407673861
1087,56.6339700568
1089,84.7367383159
1091,97.8782802903
1093,78.4523015344
1095,86.9650228112
1097,74.0833751883
1099,97.910940077
1101,90.0948366702
1103,92.8430987023
1105,95.5869373345
1107,96.6609096143
1109,98.5535197686
1111,84.5894736842
1113,90.9702209414
1117,66.0185594344
1115,72.0111214087
1119,97.4977658624
1121,85.4150799695
1123,97.2379443061
1125,88.8686433659
1127,69.9934597776
1129,96.9026548673
1131,98.0861244019
1133,10.1521576453
