fips,data
1001,95.7532861476
1003,86.0672336979
1005,98.9569752282
1007,95.5468238376
1009,69.564082485
1011,100
1013,97.6937860346
1015,89.5565927655
1017,97.7637335926
1019,83.6917562724
1021,44.033569368
1023,100
1025,99.730820996
1027,63.8849929874
1029,47.8092283831
1031,98.4660766962
1033,84.6607669617
1035,98.9090909091
1037,79.6226415094
1039,97.357243983
1041,98.9683124539
1043,49.6650233852
1045,93.0724823605
1047,98.1863979849
1049,26.4401160381
1051,97.6762199845
1053,98.3244478294
1055,86.746171568
1057,57.1051241416
1059,30.1876277169
1061,95.1862464183
1063,98.6842105263
1065,98.121085595
1067,99.1561181435
1069,93.5960591133
1071,72.9284164859
1073,85.5599736999
1075,91.7040358744
1077,84.7195357834
1079,79.8034934498
1081,95.6462585034
1083,98.1604496679
1085,99.7175141243
1087,98.1630309989
1089,94.6463654224
1091,98.8156920799
1093,64.9274225186
1095,77.435530086
1097,81.3915857605
1099,99.5305164319
1101,95.7921581128
1103,88.0011880012
1105,99.347826087
1107,96.7599410898
1109,98.7692307692
1111,73.1141199226
1113,98.4511132623
1117,36.4014416413
1115,46.7120181406
1119,97.8282329714
1121,80.1747311828
1123,96.5613754498
1125,94.9910554562
1127,65.9443676041
1129,98.4805318139
1131,99.3144815767
1133,17.1363290175
