fips,data
1001,9.02557598816
1003,0.561447286338
1005,59.905777337
1007,55.3093645485
1009,21.6564181399
1011,58.8788788789
1013,26.3913824057
1015,19.2946761614
1017,30.2330623306
1019,59.1519159697
1021,23.9431616341
1023,68.3782409761
1025,31.5608526243
1027,33.2725615314
1029,40.6915629322
1031,24.9891351586
1033,43.6017786561
1035,45.5825649623
1037,38.0313837375
1039,26.3667296786
1041,41.0805687204
1043,21.6491422247
1045,26.8403600189
1047,22.0299569113
1049,27.6997088239
1051,10.2420585884
1053,42.037302726
1055,35.2927759132
1057,42.1557828482
1059,51.659516821
1061,46.3169782909
1063,67.1042471042
1065,51.261829653
1067,47.6746487235
1069,7.74612693653
1071,59.8454904779
1073,-3.03660004696
1075,60.8305274972
1077,29.6500756834
1079,63.9919759278
1081,-11.2383679313
1083,40.1519892713
1085,55.513547574
1087,63.5695383711
1089,-3.83999667353
1091,35.1095171
1093,54.0384615385
1095,29.6180338134
1097,12.68918699
1099,38.6297190797
1101,-0.192130713467
1103,14.8492964333
1105,51.0705394191
1107,44.4543034605
1109,27.5071330445
1111,41.3712434767
1113,55.080690039
1117,16.3252414042
1115,-19.252450358
1119,63.7561222766
1121,25.968775269
1123,22.1920065925
1125,15.6669765653
1127,41.4874444311
1129,65.640946343
1131,58.4982537835
1133,16.9075476027
