fips,data
19001,-70.915239907
19003,-47.9094076655
19005,-36.2512363996
19007,-51.9223944162
19009,-43.8953488372
19011,-56.9171711206
19013,-68.2771097159
19015,-75.2903907075
19017,-58.9916722935
19019,-50.8219367316
19021,-69.6106785317
19023,-70.289532294
19025,-66.344567523
19027,-28.5816618911
19029,-67.7712609971
19031,-51.5648041947
19033,-72.4243977447
19035,-56.3706563707
19037,-32.6086956522
19039,-54.9287230816
19041,-80.7486631016
19043,-45.6324248777
19045,-46.210303458
19047,-39.3280154701
19049,-74.4103126714
19051,-21.7542336083
19053,-31.0948310948
19055,-62.3274161736
19057,-50.6926774102
19059,-74.4268077601
19061,-18.3026146592
19063,-74.1258741259
19065,-64.8909743307
19067,-80.905973651
19069,-78.9719626168
19071,-13.49777321
19073,-70.6810168862
19075,-68.7579375159
19077,-67.4039580908
19079,-79.9631977101
19081,-70.533083311
19083,-76.2902019447
19085,-22.8491687902
19087,-54.2857142857
19089,-27.9748540638
19091,-76.9542198692
19093,-49.5952906549
19095,-41.7615338526
19097,-28.401826484
19099,-68.7877619231
19101,-52.9655432122
19103,-11.3568034138
19105,-34.32304038
19107,-30.2458237132
19109,-47.0917874396
19111,-34.1967521138
19113,-58.0319299237
19115,-64.2280945758
19117,-59.9221789883
19119,-62.4658603199
19121,-50.8096437567
19123,-55.285313377
19125,-35.9494691574
19127,-71.1951358541
19129,-31.3456257356
19131,-75.6986634265
19133,-43.0810568742
19135,-49.3984688297
19137,-70.3061600885
19139,-59.5007220961
19141,-69.3181818182
19143,-65.8709106985
19145,-57.1354030785
19147,-66.4592760181
19149,-40.6434911243
19151,-51.1918951132
19153,-69.8115771356
19155,-43.2164838105
19157,-51.11263266
19159,-56.2174236783
19161,-70.9732988803
19163,-61.7122473246
19165,-17.2103081636
19167,-69.2832764505
19169,-68.149769025
19171,-40.7367133342
19173,-57.7893175074
19175,-56.9423929099
19177,-49.9586092715
19179,-52.916569835
19181,-57.2267920094
19183,-46.019361364
19185,-29.0598290598
19187,-52.3689342664
19189,-83.1460674157
19191,-46.6807909605
19193,-49.128388976
19195,-85.7142857143
19197,-79.2288557214
