fips,data
22001,-28.5611510791
22003,-15.1046915239
22005,-27.7242593744
22007,5.86674248886
22009,-8.67914648514
22011,-44.1839220463
22013,-3.03808301241
22015,-41.8419623675
22017,-2.40778640209
22019,-16.7357073183
22021,-41.0059676044
22023,-40.0043888523
22025,-31.6026165168
22027,-12.9612686795
22029,-22.3261580074
22031,-10.5455192667
22033,-9.68223396491
22035,18.6694635901
22037,-10.2063213345
22039,-15.9929957683
22041,-36.9383431821
22043,-49.8732251521
22045,-21.9619418451
22047,13.1990131579
22049,-33.227555203
22051,-24.0745613573
22053,-25.859375
22055,-29.8194328888
22057,-22.3870151544
22059,-62.5607779579
22061,-19.6805855931
22063,-54.8904743452
22065,0.92972972973
22067,-16.6705707816
22069,-11.1831442464
22071,56.1571087247
22073,-30.9475268952
22075,-30.5885282643
22077,2.5401669509
22079,-29.1931979924
22081,-7.89756832365
22083,-27.9317198644
22085,-41.9716522107
22087,-32.6227455757
22089,-24.9586916917
22091,17.3446745562
22093,17.0014609204
22095,6.54466501241
22097,-0.408431786409
22099,-7.91399000714
22101,-14.8501605423
22103,-50.5731233217
22105,-26.0944950152
22107,0.547570157426
22109,-31.6517656461
22111,-41.4185473165
22113,-24.7743644945
22115,-46.43923807
22117,-25.3530751708
22119,-23.6664246216
22121,-8.27599032918
22123,-50.472741903
22125,-13.9525845317
22127,-35.9701027717
