fips,X
1001,43.65299362602589
1003,45.2071085373327
1005,30.44671798010134
1007,16.68774908845821
1009,35.01964485848531
1011,29.20100867990096
1013,36.30641457536873
1015,20.16939822845766
1017,32.80850504025175
1019,30.16964989205363
1021,33.43596281935316
1023,33.78339336807775
1025,36.3706263805729
1027,41.73745851197034
1029,39.60007604668073
1031,53.31931791522944
1033,24.62206807323816
1035,47.1495831468704
1037,37.84694913796598
1039,54.03281165852923
1041,48.25856313015839
1043,37.40533594951699
1045,61.33619653720298
1047,24.82271655101365
1049,23.34280776547011
1051,45.52562138992577
1053,39.46472690955947
1055,24.88914885101932
1057,51.31119188354226
1059,31.71549637099035
1061,60.16667694319646
1063,19.55011248096179
1065,15.74527671635447
1067,59.65417567194564
1069,59.19035086161463
1071,31.74053050924341
1073,22.14738378210847
1075,40.14835068754941
1077,31.68423717385567
1079,37.4204581861704
1081,15.58884089968766
1083,33.02191755670119
1085,16.51087688159163
1087,11.43274380731761
1089,42.26050401944392
1091,36.72589645800511
1093,38.11889758527497
1095,34.34370958059776
1097,48.20087316444848
1099,24.3694766017815
1101,32.451312134007
1103,32.41435187106305
1105,16.36275812633331
1107,30.98746279736848
1109,54.38148040981451
1111,34.67351010121147
1113,12.85687082976527
1117,21.51316548851456
1115,28.59377215384563
1119,23.18001008726436
1121,24.69039369988196
1123,43.08904811504603
1125,18.3059053240494
1127,37.73644446551804
1129,55.77022741962642
1131,22.26037543087406
1133,30.625256461058
