fips,X
19001,6.472233908915978
19003,3.537844171256734
19005,7.204965952797572
19007,3.773886269587423
19009,-5.366478895300749
19011,6.693462691334917
19013,11.40912180793971
19015,6.510627199088493
19017,7.72114975279119
19019,9.873704610407941
19021,8.017947011038176
19023,13.35264881999054
19025,14.04315944969907
19027,15.93752302837718
19029,14.27446262208155
19031,7.476982819970486
19033,7.52565754316085
19035,7.316718796709541
19037,12.10805749797803
19039,8.040534563949102
19041,13.53384762358888
19043,4.170580050105627
19045,6.598769339597506
19047,3.722427385348734
19049,9.734808476711923
19051,8.213314094695585
19053,6.738282208429101
19055,4.558415994671609
19057,9.958804969887144
19059,4.822548018185824
19061,15.31507969041616
19063,14.44461044609608
19065,2.826314053550025
19067,5.61010084697748
19069,10.59357013858217
19071,13.52806366691264
19073,10.81145966709347
19075,-9.244201702316978
19077,9.310644914988305
19079,8.409431463375203
19081,13.24606106727451
19083,1.92918582969687
19085,12.31279750094122
19087,9.698056224987441
19089,8.842809727931456
19091,1.685119835631288
19093,6.31644810887801
19095,5.520545758394078
19097,2.075924540385427
19099,3.904021477893615
19101,6.330744870070717
19103,9.404538937390944
19105,4.075344795825425
19107,5.716822298416933
19109,15.1979203171718
19111,17.8998032348906
19113,14.68979614007736
19115,0.7824664544977384
19117,10.87837328118224
19119,9.50184335330178
19121,6.011686364626536
19123,14.95298177191071
19125,11.81557369904941
19127,8.923447753668217
19129,10.06887688163693
19131,6.698342640965599
19133,6.984845857836959
19135,0.7426542001884453
19137,5.20290242182457
19139,4.112792358740725
19141,6.582453441484279
19143,11.21147310746682
19145,7.241832034834101
19147,8.73377334174346
19149,9.704425168922175
19151,10.18002844310102
19153,5.92651461921549
19155,19.70538472163025
19157,11.72263926265154
19159,6.809424620511291
19161,11.01602983225948
19163,2.342235942722201
19165,12.13933963901423
19167,8.09462235474637
19169,0.175715341130978
19171,0.2809994878867061
19173,8.110934225632839
19175,5.904168157453201
19177,-1.712058789660862
19179,13.85168006130643
19181,6.049119994415157
19183,5.421315634116279
19185,7.613660314577269
19187,7.35865198098173
19189,10.62059576414709
19191,11.12013211719852
19193,4.2997165719246
19195,6.759392092147014
19197,10.24242921298609
