fips,data
1001,-51.4510023833
1003,-57.9639211299
1005,33.5637480799
1007,-17.7859042553
1009,-47.8432171727
1011,56.6223250434
1013,-15.6508422665
1015,-25.9409840231
1017,-7.60667903525
1019,-3.82978723404
1021,-42.1891767592
1023,3.39590803628
1025,-13.0486217911
1027,-36.7613518557
1029,-28.5019680482
1031,-33.5644043205
1033,0.807577873581
1035,3.97946084724
1037,-4.18379685611
1039,-35.6732728283
1041,-30.2058401149
1043,-37.0337041885
1045,-29.9930167598
1047,17.169628433
1049,-26.1546030379
1051,-54.4603685288
1053,-24.2567248702
1055,-17.4904693046
1057,-16.5606038183
1059,-5.35892323031
1061,-41.4448669202
1063,56.1582483205
1065,20.4031058979
1067,-9.28709055877
1069,-41.8431036593
1071,-1.57696263284
1073,-8.01779383365
1075,-13.8020833333
1077,-17.0239192275
1079,4.15829650462
1081,-26.321506155
1083,-24.9092674948
1085,29.9814547702
1087,63.1563245823
1089,-26.1424092723
1091,4.36157596521
1093,-16.0058127465
1095,-35.7100578245
1097,-23.3405977891
1099,-16.0239277078
1101,-10.546880939
1103,-31.4396684154
1105,43.4009621418
1107,-0.93808630394
1109,-15.0073928043
1111,-15.6497090855
1113,17.2884710539
1117,-63.0243332359
1115,-47.7447977184
1119,47.4545082805
1121,-12.6112275798
1123,-30.144158359
1125,-18.6498699165
1127,-10.526579991
1129,-3.80305602716
1131,31.2743079387
1133,-44.0885725583
