fips,X
1001,7.537900110626353
1003,0.3577554956090765
1005,2.02204635007136
1007,-7.633530254253316
1009,-7.076573163986374
1011,8.840546094528882
1013,4.332658600664136
1015,3.237001230239301
1017,-0.1089185586243281
1019,-8.272088470536328
1021,-5.745227923461989
1023,-13.51032133554525
1025,-6.17469514401402
1027,-5.158642236411293
1029,-8.133109513288694
1031,-2.550872681566918
1033,-3.269173217361168
1035,-2.48755690283906
1037,-10.06873487242093
1039,-2.033672847808312
1041,3.623103440944872
1043,-9.55707033831905
1045,1.086728849543711
1047,2.407975844215805
1049,-0.9561449811092118
1051,10.81106643809006
1053,7.512729185072562
1055,-0.629413018742401
1057,-0.69378792631613
1059,-7.468675250648891
1061,-7.011875407588299
1063,5.661777322604067
1065,-1.75446202326388
1067,3.20498876035369
1069,0.4815509139389214
1071,-3.21317373730238
1073,1.786960523828857
1075,-6.102563980791313
1077,-4.72945183471499
1079,-5.93351276005073
1081,9.07059000837821
1083,-0.2683507528961542
1085,5.524975179075263
1087,6.376660611667091
1089,1.185177487165021
1091,1.384154574227342
1093,-7.636276452001695
1095,-4.51880220271655
1097,3.26381364475874
1099,4.224862159124012
1101,7.822179714346479
1103,-3.182504243227257
1105,3.566675231651111
1107,-1.266152869912843
1109,11.53776350723147
1111,-3.453402424721443
1113,-3.198262056826401
1117,1.272129442951559
1115,-2.918101174251284
1119,0.2845757533182933
1121,0.6075575722424098
1123,-1.55846041783396
1125,7.853128005392039
1127,-7.51253500068588
1129,-9.01911421658069
1131,-2.41116165627998
1133,-0.4611178861769147
