fips,X
1001,-29.6752572986496
1003,-38.29140807152962
1005,-13.10224276189042
1007,-23.30026565952097
1009,-42.01431759343274
1011,-22.20068083456405
1013,-32.28341034155495
1015,-30.42539995283025
1017,-37.76353093701472
1019,-21.06441729100813
1021,-55.62065323785482
1023,-26.73399903119378
1025,-21.46588448369951
1027,-35.23571111930652
1029,-35.92626146819639
1031,-17.25191161030884
1033,-37.59000008338325
1035,-19.53141382448209
1037,-29.56043956043956
1039,-26.69937595951563
1041,-8.665749656121037
1043,-46.89509855417023
1045,-16.98787484257981
1047,-25.10835754944162
1049,-23.43902699660967
1051,-29.60209925029866
1053,-28.27746942120282
1055,-47.77221531345998
1057,-21.13252713638316
1059,-9.17525717906344
1061,-11.37401265025584
1063,-20.36768900004388
1065,-92.11278416514241
1067,-5.464488291924766
1069,-14.5036806172532
1071,-32.81896801273701
1073,-40.17575557525942
1075,-16.87903815080065
1077,-34.91277715883081
1079,-20.40149538476763
1081,-40.52665886910732
1083,-24.23626196734941
1085,-29.26613194640927
1087,-3.103435705643804
1089,-59.85441497892949
1091,-19.94246701535883
1093,-36.78165714294813
1095,-45.24937411881719
1097,-19.97883696920062
1099,-12.79848024119244
1101,-43.0827837384229
1103,-35.09445872463841
1105,-51.0971414161428
1107,-19.85975687652532
1109,-31.57906609050838
1111,-29.831149301826
1113,-16.87570094678826
1117,-27.74988696143114
1115,-29.29823012631527
1119,-36.64003951792511
1121,-36.35938989689619
1123,-32.61160978651715
1125,-46.0722534400963
1127,-22.32170655214289
1129,-25.42387003170553
1131,-27.15835166090451
1133,-23.21966652804581
