fips,data
1001,-54.2847314787
1003,-58.9323816773
1005,-3.0070491657
1007,-46.9273089079
1009,-70.1560140916
1011,43.6153846154
1013,-17.9568193786
1015,-34.7097149023
1017,-7.45049162166
1019,-44.5527766003
1021,-57.5698468246
1023,-7.50687802961
1025,-14.6684935678
1027,-46.1177538974
1029,-56.8710359408
1031,-53.1964512041
1033,-23.0412648483
1035,-4.22034651266
1037,-19.9483299502
1039,-61.2915800416
1041,-40.9595300261
1043,-64.8897058824
1045,-48.6671259738
1047,28.7886938237
1049,-52.3177105646
1051,-56.8299694733
1053,-32.4638900575
1055,-36.7806959798
1057,-46.3414634146
1059,-42.7109974425
1061,-65.6170511359
1063,61.5176151762
1065,17.4786539427
1067,-32.2438267923
1069,-45.2419394295
1071,-39.0893557141
1073,-1.46562665425
1075,-47.0544591186
1077,-35.5250798422
1079,-30.7276682338
1081,-25.2236946427
1083,-49.9587974973
1085,42.6163953156
1087,64.673759533
1089,-29.971647899
1091,-0.762947670766
1093,-53.1164184073
1095,-64.5973051129
1097,-13.8015445953
1099,-16.520797618
1101,10.6822907557
1103,-53.120906141
1105,40.0431105953
1107,-9.91634360335
1109,-21.4845179709
1111,-36.4081632653
1113,9.01783748073
1117,-60.562150056
1115,-64.2147947166
1119,46.89002185
1121,-20.0249754705
1123,-38.2438972504
1125,-20.6700730871
1127,-42.0029789347
1129,-30.2786522094
1131,36.9675778767
1133,-65.2067381317
