fips,data
19001,-44.5148382794
19003,-34.1376863023
19005,-32.9047148038
19007,-18.2316977583
19009,-6.92947336002
19011,-22.056123787
19013,-21.5545437055
19015,-29.3613707165
19017,-26.1201629328
19019,-23.6279401283
19021,-29.4654848241
19023,-42.4682957006
19025,-34.1384863124
19027,4.53879941435
19029,-48.6887578776
19031,-45.330984143
19033,-18.9062781076
19035,-47.7526191281
19037,-11.5479115479
19039,-34.5942228336
19041,-33.1836887392
19043,-24.2999678146
19045,-30.6298955614
19047,-15.9169550173
19049,-26.1838953381
19051,-7.51599147122
19053,-15.2993348115
19055,-39.8611111111
19057,-29.8675714129
19059,-26.7379679144
19061,-4.039766451
19063,-35.8523725835
19065,-26.0007126737
19067,-35.9802602064
19069,-42.8006589786
19071,-23.9492242595
19073,-40.782122905
19075,-42.6706231454
19077,-39.4228075091
19079,-42.5653798257
19081,-36.3942454852
19083,-36.398467433
19085,-21.2615955473
19087,-45.6923770862
19089,-9.56202705801
19091,-38.5894876913
19093,-44.0786240786
19095,-25.7814336075
19097,-19.3941504178
19099,-21.9719056454
19101,-38.2187635106
19103,2.3942537909
19105,-19.2464556225
19107,-18.0592991914
19109,-5.43497757848
19111,-26.2796098467
19113,-25.1066562686
19115,-42.9061000685
19117,-32.1846553966
19119,-51.7006802721
19121,-38.8791593695
19123,-29.4689749076
19125,-5.06017108888
19127,-43.1954636424
19129,-42.0458433117
19131,-43.5255354201
19133,-18.2233834095
19135,-16.7274622199
19137,-44.8583420776
19139,-38.1501976285
19141,-42.9105473965
19143,-30.8966304969
19145,-56.7829905246
19147,-6.88349298285
19149,-46.2815556061
19151,-20.8651399491
19153,-15.4704045456
19155,-36.9893202238
19157,-26.192003421
19159,-44.2168294989
19161,-39.7882938979
19163,-27.9210697651
19165,-10.7783072385
19167,-58.8222743759
19169,-37.5229920294
19171,-12.6902053479
19173,-41.8333830994
19175,-38.6050283861
19177,-41.7582417582
19179,-10.7712989414
19181,-32.3308270677
19183,-39.497230507
19185,-19.1084281402
19187,-18.1261343013
19189,-51.8466898955
19191,-17.9829010288
19193,-31.135151923
19195,-20.4415011038
19197,-26.5735866331
