fips,X
19001,-1.657252958987062
19003,-0.07318268001920814
19005,5.564831670940102
19007,-11.98629655761007
19009,-1.977965523767201
19011,3.864983989303951
19013,1.657453648639735
19015,-6.844412037582772
19017,5.624577113796061
19019,5.182084224179507
19021,13.45612904171
19023,7.24251229050963
19025,0.3236563750172401
19027,-3.914544171122324
19029,1.904503991321647
19031,9.92145560289301
19033,7.480520591200314
19035,4.968840205152329
19037,3.971626597412889
19039,-3.809271990128682
19041,3.967492913885291
19043,2.689411724142829
19045,13.55427096277727
19047,2.93928735125718
19049,-8.843321993635806
19051,-1.357050029616402
19053,-4.823212847377794
19055,4.576188443941891
19057,1.121954696819
19059,4.382124895126012
19061,-3.980713512395928
19063,-1.976617123399659
19065,1.769683292269001
19067,13.02417523422841
19069,3.460528352293082
19071,0.3181968643736219
19073,0.7530942165453709
19075,1.661011494012996
19077,2.051178085158558
19079,1.48366114312379
19081,2.063302277214802
19083,-0.02207616334155205
19085,10.06349633638654
19087,1.592265411314578
19089,5.782284382921233
19091,-7.938910100964979
19093,1.334673127665742
19095,7.51850969206119
19097,3.739648389801415
19099,-4.735280700201913
19101,-8.191316906910082
19103,2.88901668212621
19105,6.755279969936117
19107,1.611116201488012
19109,-1.400908874180979
19111,0.772990965559917
19113,3.96352736419433
19115,4.353215506473841
19117,-8.852516642850997
19119,8.725584635395414
19121,-5.5177313890596
19123,-7.020515716167889
19125,-4.670785865997297
19127,0.2478989405777305
19129,-0.01735856985307294
19131,10.67986015426182
19133,3.08824585641195
19135,-5.789475105813461
19137,-1.957809620736441
19139,11.94887710511932
19141,8.601358398118691
19143,9.8018410642763
19145,-4.146539402417496
19147,4.976603251665094
19149,7.081729973772891
19151,-5.384242738676109
19153,-6.856855619508357
19155,-2.516489306763091
19157,-4.11101900463602
19159,-6.416691996325952
19161,0.8357466207835031
19163,13.369811499293
19165,7.454051727716202
19167,10.71339464269227
19169,7.055101105784724
19171,-3.030353579162546
19173,-5.075763490859028
19175,-2.96068142515248
19177,-4.09886255440599
19179,-5.161460691293769
19181,-8.73486714274363
19183,4.27138277308865
19185,2.87411678852172
19187,-2.89395778264098
19189,6.415510166021679
19191,11.78849827528451
19193,-3.868269507489645
19195,0.1646794063814401
19197,-2.184786275394522
