fips,data
1001,-40.1604973973
1003,-46.9873997709
1005,-4.08787010506
1007,-53.0740276035
1009,-76.0317633774
1011,51.8051326664
1013,-11.023872679
1015,-33.753744285
1017,-9.2247043364
1019,-65.4732712114
1021,-63.5653667934
1023,-12.9906920275
1025,-7.98287199878
1027,-58.201595359
1029,-76.4656616415
1031,-48.0612106712
1033,-32.140796307
1035,-3.06633291615
1037,-30.4140710883
1039,-62.9168108919
1041,-41.9541103176
1043,-72.6574131886
1045,-39.2594859241
1047,40.4752541992
1049,-64.0119206659
1051,-44.2018698908
1053,-31.7190364797
1055,-44.6479703554
1057,-62.2153564481
1059,-58.1895514004
1061,-66.0588611644
1063,65.8434491419
1065,21.5337734891
1067,-38.0433610182
1069,-36.922273479
1071,-60.9201277955
1073,17.3345478493
1075,-70.0796200587
1077,-36.8574354307
1079,-47.1013127316
1081,-15.6986224346
1083,-36.3242624826
1085,48.1883526478
1087,65.9735784032
1089,-2.43907477316
1091,4.80051598636
1093,-73.1228172293
1095,-62.7822028309
1097,-5.6406769251
1099,-11.1717647059
1101,34.7838847115
1103,-43.4030119128
1105,51.1596703086
1107,-12.9360465116
1109,-12.7346524607
1111,-56.1048132317
1113,11.6311923149
1117,-36.0269831006
1115,-60.045177321
1119,50.4396482814
1121,-22.121356904
1123,-40.2093390049
1125,-9.96423438179
1127,-61.4247918952
1129,-40.0932135955
1131,39.4279877426
1133,-76.7852366943
