fips,data
51001,3.74100719424
51003,-19.7250334161
51510,4.52185201212
51005,2.05728116176
51007,-5.09383378016
51009,22.0883534137
51011,13.1903240529
51013,-3.36125265161
51015,-35.6422326833
51017,-1.33333333333
51019,3.94324368916
51515,None
51021,-1.55688622754
51023,-14.2328042328
51520,-5.07753116449
51025,35.4253835425
51027,21.9881500987
51029,10.6308411215
51530,-6.56455142232
51031,2.14056969493
51033,26.3740945888
51035,-32.8433130154
51036,29.7916666667
51037,33.3589546503
51540,-11.5660809778
51550,17.354035258
51041,-24.1296214091
51043,6.89056166763
51560,-6.88405797101
51570,-6.77042801556
51580,4.07481629927
51045,10.4446742503
51047,-10.0607697502
51049,-10.56
51590,-31.080902732
51051,11.1514418229
51053,29.4073235183
51595,None
51057,-8.69955156951
51059,-3.59164046606
51600,None
51610,3.29740012682
51061,-4.04312668464
51063,-40.5818181818
51065,-10.8206245461
51067,16.8665067946
51620,None
51069,-7.96228391828
51630,-8.29875518672
51640,-26.1090909091
51071,4.33553251649
51073,-0.498657460683
51075,0.642148277875
51077,-17.4181873021
51079,-29.1995490417
51081,22.6491035492
51083,20
51650,-3.32068311195
51085,-19.7699781876
51660,-44.414893617
51087,-33.7782058338
51089,17.4631373246
51091,-13.5775862069
51670,-9.15953699044
51093,27.8076558051
51095,-1.62980209546
51097,10.7438016529
51099,2.28245363766
51101,-3.12093628088
51103,-19.9105145414
51105,6.97095435685
51678,None
51107,-2.57868020305
51109,3.06545153273
51111,26.7802533858
51680,-18.8848920863
51113,-22.1542227662
51683,None
51685,None
51690,-0.875145857643
51115,-22.1016561965
51117,13.35869322
51119,-17.8239083751
51121,-32.8769254707
51125,31.2638580931
51127,-4.46871896723
51700,-7.56284618662
51710,12.4021320548
51131,16.456759026
51133,-21.9290263876
51720,-2.13953488372
51135,17.5882536707
51137,-12.0983736612
51139,-25.4865616311
51141,9.71163407358
51730,2.25303292894
51143,3.82125174559
51735,None
51740,17.8669206047
51145,-19.2042846213
51147,-8.23899371069
51149,14.9707602339
51153,6.46943503832
51155,-18.4969978695
51750,-14.5711333104
51157,12.1649484536
51159,-30.6688417618
51760,-21.5021468776
51161,-35.0181575632
51770,-24.8074086215
51163,-21.3986013986
51165,-40.889861415
51167,6.91131498471
51775,None
51169,-13.1461318052
51171,-33.7421332903
51173,-19.5505617978
51780,-25.7009345794
51175,37.8903368576
51177,7.0036101083
51179,1.59809588575
51790,-38.6872202884
51800,32.1749845964
51181,43.2857142857
51183,27.4669379451
51185,16.9027134348
51810,10.8903324417
51187,0.216684723727
51191,-7.70527329641
51820,-40.0171870524
51193,-6.42533936652
51830,-19.4697597349
51840,-31.8220459054
51195,20.0659929882
51197,-16.0938131824
51199,-10.4343220339
