fips,X
1001,5.126642708086749
1003,12.61307858168257
1005,-3.395949525801761
1007,-1.414772455095232
1009,-7.415921632785441
1011,-0.04174182935364712
1013,-2.56447660957951
1015,1.70626908419684
1017,-4.39213991379393
1019,-20.18088062933851
1021,-5.745917618401734
1023,0.0354907226164638
1025,5.13149098170479
1027,-13.72943434277723
1029,-11.41545145991864
1031,6.38091028596903
1033,-11.95119868149611
1035,2.361895768723718
1037,-15.5654078149308
1039,-5.839196760691536
1041,-9.52599324634177
1043,-50.77434914544115
1045,6.556912866833144
1047,6.135335045156118
1049,-16.31091231101946
1051,2.741553801275614
1053,-1.066950119716857
1055,-10.74233958635003
1057,-19.43942185175002
1059,-28.16655638128161
1061,-7.680980270683477
1063,-2.605159856045759
1065,2.817658220916577
1067,-7.684823597299953
1069,7.735515485393435
1071,-17.96242693975076
1073,12.68019951621295
1075,-21.91979055840071
1077,-7.706838146876059
1079,-22.98816077255929
1081,7.853953380728679
1083,4.60132099539274
1085,0.0930222162033445
1087,-1.059083268224555
1089,22.06591339893625
1091,0.7062056397976892
1093,-24.35206601498163
1095,-5.772239888640797
1097,9.324280643987777
1099,6.39719321452753
1101,12.96942133631024
1103,-2.546011320733484
1105,5.141128523162863
1107,-1.5959628585682
1109,6.513048503836661
1111,-14.02621785965294
1113,4.657344246246435
1117,17.82580495123675
1115,3.58115547018707
1119,2.670471824921329
1121,-1.34384459302132
1123,-2.524045431270693
1125,10.57924872502142
1127,-16.81364818370762
1129,-6.191593307969789
1131,5.645930862053639
1133,-22.5462267823712
