fips,data
1001,-18.3841002376
1003,-39.5481841578
1005,22.641509434
1007,5.81647398844
1009,-11.5540635054
1011,55.8230318803
1013,22.1844013616
1015,-0.678150006782
1017,23.9345721598
1019,18.725785622
1021,-9.87807912416
1023,36.6610738255
1025,17.0655334377
1027,3.97337216559
1029,-1.62054350536
1031,-11.8571646574
1033,20.5484693878
1035,27.8556162432
1037,26.905204461
1039,1.72211703183
1041,20.9836065574
1043,7.15452212458
1045,-21.0590432876
1047,42.5674710838
1049,-0.234325884437
1051,-17.6641628301
1053,-2.68278641336
1055,10.8845864404
1057,21.1576846307
1059,27.4422268908
1061,-21.0592334495
1063,64.5725548165
1065,38.6142393587
1067,7.31274405396
1069,-24.6881053855
1071,20.6097173706
1073,4.25925510685
1075,18.3241641981
1077,8.06867644688
1079,36.7148333825
1081,-4.17008578888
1083,-3.29647402462
1085,53.1235321747
1087,69.9425987128
1089,-4.89990928334
1091,31.9535729269
1093,15.48365045
1095,-0.808510638298
1097,-7.08458937041
1099,10.0112767824
1101,15.4616531987
1103,-5.16779533484
1105,53.9622641509
1107,13.655394525
1109,11.6413412031
1111,11.7327365729
1113,33.2267348897
1117,-23.8519605787
1115,-43.9016311998
1119,51.4588859416
1121,14.763462637
1123,2.22734254992
1125,5.9115679106
1127,17.6277312305
1129,20.0936141759
1131,59.3643586833
1133,-3.96137657836
